"rep","status","abundance","scenario","occ_shift","count_log_mult","bias_all","rmse_all","coverage_all","frac_sign_correct","sigma_region_mean","sigma_region_lb","sigma_region_ub","waic_primary","waic_national","waic_diff","elapsed_sec","est_EASTERN.TEMPERATE.FORESTS","est_GREAT.PLAINS","est_MARINE.WEST.COAST.FOREST","est_MEDITERRANEAN.CALIFORNIA","est_NORTH.AMERICAN.DESERTS","est_NORTHERN.FORESTS","est_NORTHWESTERN.FORESTED.MOUNTAINS","est_WATER","err_EASTERN.TEMPERATE.FORESTS","err_GREAT.PLAINS","err_MARINE.WEST.COAST.FOREST","err_MEDITERRANEAN.CALIFORNIA","err_NORTH.AMERICAN.DESERTS","err_NORTHERN.FORESTS","err_NORTHWESTERN.FORESTED.MOUNTAINS","err_WATER","cov_EASTERN.TEMPERATE.FORESTS","cov_GREAT.PLAINS","cov_MARINE.WEST.COAST.FOREST","cov_MEDITERRANEAN.CALIFORNIA","cov_NORTH.AMERICAN.DESERTS","cov_NORTHERN.FORESTS","cov_NORTHWESTERN.FORESTED.MOUNTAINS","cov_WATER","info_cam_detections_total","info_cam_det_per_site","info_inat_count_total","info_inat_count_per_cell","info_n_site","info_n_cell50"
12,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00586722629071396,0.0435794616211365,1,NA,0.12972731153791,0.0194696490259892,0.372253470778459,6997.3804362932,7019.41532656882,22.0348902756232,2720.29486227036,0.0561719399675037,-0.0288228946731122,-0.0102761075972853,-0.00373086315381559,-0.0978073446952793,-0.0128904970054873,0.0187141650122202,0.0317037918195441,0.0561719399675037,-0.0288228946731122,-0.0102761075972853,-0.00373086315381559,-0.0978073446952793,-0.0128904970054873,0.0187141650122202,0.0317037918195441,1,1,1,1,1,1,1,1,452,0.64756446991404,9816,45.4444444444444,698,216
13,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.0225158994921128,0.0839688093660944,1,NA,0.178977420286184,0.0349886526994553,0.488211668515079,7356.73730175315,7334.28328353361,-22.4540182195369,2524.07816171646,-0.17322386140174,0.036946976861702,-0.100990525753415,-0.0426006303239905,-0.0586834457070867,0.0759221755751866,0.0555580364442016,0.0269440783682396,-0.17322386140174,0.036946976861702,-0.100990525753415,-0.0426006303239905,-0.0586834457070867,0.0759221755751866,0.0555580364442016,0.0269440783682396,1,1,1,1,1,1,1,1,461,0.660458452722063,8400,38.8888888888889,698,216
14,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.0152113789415589,0.0685651039726369,1,NA,0.161005940186997,0.0305271094267401,0.459964730338743,7231.88364692391,7249.69366891205,17.8100219881371,2656.5988175869,0.0703082747564155,0.0103186815259493,0.0741431056318934,-0.143454291857902,-0.0333890096294352,-0.0483292831954172,-0.0549488962117614,0.003660387447787,0.0703082747564155,0.0103186815259493,0.0741431056318934,-0.143454291857902,-0.0333890096294352,-0.0483292831954172,-0.0549488962117614,0.003660387447787,1,1,1,1,1,1,1,1,448,0.641833810888252,8482,39.2685185185185,698,216
15,"ok","moderate","null",1.36495461061754,1.20513712805151,0.000366659069741444,0.0255210943544988,1,NA,0.0836503074573904,0.0171811796303174,0.246754947047506,7168.0285117927,7176.78483626951,8.75632447681346,2705.83466458321,0.029698299818071,0.0153354320126388,0.0145936830172325,-0.0440245908503679,-0.027068888808164,0.030115006600826,0.00160725630194299,-0.0173229255342478,0.029698299818071,0.0153354320126388,0.0145936830172325,-0.0440245908503679,-0.027068888808164,0.030115006600826,0.00160725630194299,-0.0173229255342478,1,1,1,1,1,1,1,1,465,0.666189111747851,7242,33.5277777777778,698,216
16,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00091052436455798,0.0736367242989338,1,NA,0.138740892249047,0.0301756460477955,0.379609798779161,7096.76016664623,7125.45481415121,28.6946475049808,2621.34041237831,0.0629046738868177,-0.10230606951687,0.113344266731575,-0.0483283797101866,-0.102541796027441,0.0336996597207785,-0.00919810738825441,0.0451415573871161,0.0629046738868177,-0.10230606951687,0.113344266731575,-0.0483283797101866,-0.102541796027441,0.0336996597207785,-0.00919810738825441,0.0451415573871161,1,1,1,1,1,1,1,1,459,0.657593123209169,9018,41.75,698,216
17,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00160678717808349,0.0150938796459232,1,NA,0.066543366152857,0.00998421783235317,0.222771483066099,7134.47759268881,7137.34120697827,2.86361428946748,2631.66752529144,-0.00307762603640289,-0.013336999961075,0.0195715087691976,0.00433882199201275,0.00966579806887789,0.0118403733636702,-0.0287955264057043,-0.0130606472152441,-0.00307762603640289,-0.013336999961075,0.0195715087691976,0.00433882199201275,0.00966579806887789,0.0118403733636702,-0.0287955264057043,-0.0130606472152441,1,1,1,1,1,1,1,1,446,0.638968481375358,8018,37.1203703703704,698,216
18,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.000532882265698032,0.0118286253510061,1,NA,0.0642688920228814,0.00579229491476777,0.208727427205302,7105.34555099903,7108.29437697826,2.94882597923333,2659.98212122917,0.00183114676144261,0.00400930648090668,0.000812619813515075,0.0168626644844875,-5.48904460489491e-06,-0.0280617835262292,-0.00355631866056373,0.00384479556546175,0.00183114676144261,0.00400930648090668,0.000812619813515075,0.0168626644844875,-5.48904460489491e-06,-0.0280617835262292,-0.00355631866056373,0.00384479556546175,1,1,1,1,1,1,1,1,445,0.637535816618911,8849,40.9675925925926,698,216
19,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00224772366474421,0.0504937705662338,1,NA,0.10980352357815,0.0153740214424623,0.311952338746368,7347.19546453073,7337.71221276774,-9.48325176298476,2673.60331535339,-0.0629528948077193,0.108631110341669,-0.0432028412966011,-0.0369273980466721,0.0104991494543033,0.00116709159975016,-0.0228955346637964,0.0276995281011131,-0.0629528948077193,0.108631110341669,-0.0432028412966011,-0.0369273980466721,0.0104991494543033,0.00116709159975016,-0.0228955346637964,0.0276995281011131,1,1,1,1,1,1,1,1,479,0.686246418338109,10787,49.9398148148148,698,216
20,"ok","moderate","null",1.36495461061754,1.20513712805151,0.00018124397958541,0.000442402473705494,1,NA,0.0032996218509479,2.1252158430851e-05,0.0218594692896285,7172.31337409751,7187.03908725461,14.7257131571014,2687.40065789223,2.0447302400218e-06,-0.000148431671872891,0.0010007430152179,-7.80610587834485e-05,0.000222997940524874,0.000678407670224066,-0.000102839620513108,-0.000124909168354137,2.0447302400218e-06,-0.000148431671872891,0.0010007430152179,-7.80610587834485e-05,0.000222997940524874,0.000678407670224066,-0.000102839620513108,-0.000124909168354137,1,1,1,1,1,1,1,1,420,0.601719197707736,7859,36.3842592592593,698,216
21,"ok","moderate","null",1.36495461061754,1.20513712805151,0.000441984270222478,0.0160057724914519,1,NA,0.0493749424563108,0.00112521773255111,0.21556481237609,7175.22333511058,7162.57240279126,-12.6509323193277,2746.47790122032,0.0117749326594936,-0.0282871183002546,-0.00239071902013833,0.0216550706222524,-0.00478374218002543,0.00959987365771662,-0.0180293050342908,0.0139968817570264,0.0117749326594936,-0.0282871183002546,-0.00239071902013833,0.0216550706222524,-0.00478374218002543,0.00959987365771662,-0.0180293050342908,0.0139968817570264,1,1,1,1,1,1,1,1,444,0.636103151862464,7648,35.4074074074074,698,216
22,"ok","moderate","null",1.36495461061754,1.20513712805151,0.00183223834689018,0.0178655304329735,1,NA,0.0664715286543757,0.00667788600039656,0.190675367281349,6968.85902897609,6982.0269308459,13.1679018698132,2679.2599234581,0.02196363754137,0.00671110068935175,-0.0195888958976587,-0.0234105873344047,-0.00283776617351779,-0.00967485608411572,0.0126355444330319,0.0288597296010648,0.02196363754137,0.00671110068935175,-0.0195888958976587,-0.0234105873344047,-0.00283776617351779,-0.00967485608411572,0.0126355444330319,0.0288597296010648,1,1,1,1,1,1,1,1,427,0.611747851002865,7554,34.9722222222222,698,216
23,"ok","moderate","null",1.36495461061754,1.20513712805151,0.00536704612204186,0.0167558268662566,1,NA,0.0759687813629527,0.00576570395579587,0.228923188022069,7459.05782867951,7455.25311186054,-3.80471681896779,1970.93199920654,-0.0088036366196683,0.0219257501398147,-0.00554693179821535,0.0319362364219335,-0.0181557887827704,-0.00257699112904921,0.00995093695244495,0.014206793791845,-0.0088036366196683,0.0219257501398147,-0.00554693179821535,0.0319362364219335,-0.0181557887827704,-0.00257699112904921,0.00995093695244495,0.014206793791845,1,1,1,1,1,1,1,1,491,0.703438395415473,7946,36.787037037037,698,216
24,"ok","moderate","null",1.36495461061754,1.20513712805151,0.00392186558503675,0.0439226133571443,1,NA,0.115328555913672,0.00542442193500052,0.339337708984914,7274.68645053197,7295.14561849653,20.4591679645655,2621.72109436989,0.0569911266723054,-0.0115478872026562,-0.0855444128730841,-2.33552149292311e-05,-0.00860494698877863,0.0656945295149416,0.0181762586147722,-0.00376638784227704,0.0569911266723054,-0.0115478872026562,-0.0855444128730841,-2.33552149292311e-05,-0.00860494698877863,0.0656945295149416,0.0181762586147722,-0.00376638784227704,1,1,1,1,1,1,1,1,451,0.646131805157593,8207,37.9953703703704,698,216
25,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.0103604925409327,0.0591107744712641,1,NA,0.194303527572623,0.0329711069847926,0.606349253861964,7014.11466384641,7047.57925977326,33.4645959268564,2787.36112308502,0.0398062452443077,-0.0481773478890778,-0.000353532940538998,0.115348027050136,-0.0608059553530397,-0.034577055646274,-0.0737000287687516,-0.0204242920242237,0.0398062452443077,-0.0481773478890778,-0.000353532940538998,0.115348027050136,-0.0608059553530397,-0.034577055646274,-0.0737000287687516,-0.0204242920242237,1,1,1,1,1,1,1,1,399,0.57163323782235,8045,37.2453703703704,698,216
26,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00567592058037023,0.0860783807899761,1,NA,0.188928219144049,0.0372545103456368,0.519323535483999,7238.60393704401,7239.96946926306,1.36553221904342,2468.07580137253,0.0160286156404526,0.00436551733529872,0.180344318195585,-0.00892084901222296,-0.14717831852665,-0.039185792516496,-0.0563001144519454,0.00543925869301656,0.0160286156404526,0.00436551733529872,0.180344318195585,-0.00892084901222296,-0.14717831852665,-0.039185792516496,-0.0563001144519454,0.00543925869301656,1,1,1,1,1,1,1,1,469,0.671919770773639,9227,42.7175925925926,698,216
27,"ok","moderate","null",1.36495461061754,1.20513712805151,0.00835006673589998,0.0350731770511189,1,NA,0.09423067016198,0.00835361791311603,0.31495796090272,7035.48233522326,7039.10961844247,3.62728321921622,2719.41852498055,0.0296259918813267,0.0255122477634787,-0.0361840407648221,0.00512881298851685,-0.000318747812507891,0.0258656224927394,-0.0469138235580799,0.064084470896548,0.0296259918813267,0.0255122477634787,-0.0361840407648221,0.00512881298851685,-0.000318747812507891,0.0258656224927394,-0.0469138235580799,0.064084470896548,1,1,1,1,1,1,1,1,441,0.631805157593123,7473,34.5972222222222,698,216
28,"ok","moderate","null",1.36495461061754,1.20513712805151,0.00502435012243752,0.0564640416444987,1,NA,0.137158817885549,0.0309583406011219,0.398912413704687,7191.72473700879,7183.74608968715,-7.97864732163998,2702.84084773064,0.0777761989805437,-0.0843332541080187,0.0601967916054802,-0.0405723826447467,0.0319235390702098,-0.0447484259276534,-0.0203653048065732,0.0603176388102586,0.0777761989805437,-0.0843332541080187,0.0601967916054802,-0.0405723826447467,0.0319235390702098,-0.0447484259276534,-0.0203653048065732,0.0603176388102586,1,1,1,1,1,1,1,1,451,0.646131805157593,7667,35.4953703703704,698,216
29,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00260046849395356,0.0165855597834991,1,NA,0.0838605195744524,0.015911270301852,0.243102064673198,7278.94819863003,7277.16643867573,-1.78175995430774,2713.21930170059,0.00910409182437737,-0.0259292322377142,0.0115059935343462,0.0173440803219013,-0.020505660086494,0.014300480610014,-0.0173639415022117,-0.00925956041584745,0.00910409182437737,-0.0259292322377142,0.0115059935343462,0.0173440803219013,-0.020505660086494,0.014300480610014,-0.0173639415022117,-0.00925956041584745,1,1,1,1,1,1,1,1,473,0.677650429799427,8841,40.9305555555556,698,216
30,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00310540911819116,0.0407041103110271,1,NA,0.0847674035663607,0.00617236319179698,0.222439053704622,7221.73391689157,7169.22225632187,-52.5116605697003,2646.1255068779,-0.00217287953055615,-0.0710154670622287,0.0370624511337552,-0.0410343738154808,-0.00288948024374511,0.0624132031683359,0.0210898362091828,-0.0282965628047925,-0.00217287953055615,-0.0710154670622287,0.0370624511337552,-0.0410343738154808,-0.00288948024374511,0.0624132031683359,0.0210898362091828,-0.0282965628047925,1,1,1,1,1,1,1,1,434,0.621776504297994,8197,37.9490740740741,698,216
1,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.00365721976769676,0.178491256184476,0.625,0.75,0.0786219441645591,0.00434985355159682,0.250552676907735,7235.23860642709,7270.77672848954,35.5381220624458,2713.33102679253,-0.00141951107222749,-0.0315314869575648,-0.034539800543861,0.00223331965244588,0.0205059468898967,0.016324896149095,-0.00551349082498945,0.00468236856563105,0.284354292252477,0.172592658274367,0.0879346865952979,0.0430581486988322,-0.0203188821564896,-0.106149590990064,-0.209637636056921,-0.281091434759073,0,1,1,1,1,1,0,0,452,0.64756446991404,7488,34.6666666666667,698,216
2,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.00302809470285642,0.144620593013972,0.875,0.75,0.171314972392241,0.0428557595185862,0.399229274296801,7178.68145657109,7172.41072145771,-6.27073511338585,1972.97760462761,0.0194715420742917,-0.127932848420671,-0.0289049257685398,-0.131250629689505,-0.0286024852929369,0.136120431458961,0.0549910681833046,0.130332605077946,0.305245345398996,0.0761912968112606,0.0935695613706191,-0.0904258006431183,-0.0694273143393232,0.0136459443198026,-0.149133077048627,-0.155441198246758,0,1,1,1,1,1,1,1,439,0.628939828080229,8595,39.7916666666667,698,216
3,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.00601289456980472,0.123493016768426,1,0.875,0.150766751017987,0.0168271511468595,0.421600454706482,7278.73576957139,7284.69706527272,5.96129570132507,2714.68387460709,-0.078195066540176,-0.138227467579383,-0.018672763364777,-0.0503605173172558,-0.0180811831375879,0.10437226867492,0.0700932208337768,0.0809683518720457,0.207578736784528,0.065896677652548,0.103801723774382,-0.00953568827086954,-0.0589060121839742,-0.018102218464239,-0.134030924398155,-0.204805451452658,1,1,1,1,1,1,1,1,448,0.641833810888252,6981,32.3194444444444,698,216
4,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.00817116972120507,0.172590918884493,0.75,0.5,0.135909953519034,0.0111212758600818,0.419463597750354,7347.75197922159,7331.76555452622,-15.9864246953621,2738.97015190125,0.0151726771208681,-0.055457654247224,-0.032754753870029,0.0102146158354791,-0.0184438478482505,0.102940921117424,-0.0949170140062706,0.138614413667643,0.300946480445572,0.148666490984708,0.0897197332691299,0.0510394448818654,-0.0592686768946368,-0.0195335660217346,-0.299041159238202,-0.147159389657061,0,1,1,1,1,1,0,1,423,0.606017191977077,9014,41.7314814814815,698,216
5,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.000851022346503742,0.151098246765961,1,0.625,0.314132773898979,0.0575182392027114,0.744255465327545,7169.39894187221,7174.77435264715,5.37541077494643,2684.36079096794,-0.317376735917159,0.0828156337952417,-0.303627896965843,0.0752457226230909,0.16644129212842,-0.0118333509303791,0.161107276577745,0.154036237460913,-0.0316029325924547,0.286939779027173,-0.181153409826684,0.116070551669477,0.125616463082034,-0.134307838069538,-0.0430168686541869,-0.131737565863791,1,1,1,1,1,1,1,1,467,0.669054441260745,8258,38.2314814814815,698,216
6,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.00562433271604549,0.153549186691865,0.875,0.75,0.0939839678212847,0.0133620248281665,0.290679209745418,7243.62649981443,7218.41365940248,-25.2128404119494,2706.66390395164,-0.0562906296905352,-0.0347010108009946,-0.0365245942348312,0.00329458492990474,-0.0180789036596296,0.0135352328619237,0.0085133878598276,0.0752572710059705,0.229483173634169,0.169423134430937,0.0859498929043278,0.044119413976291,-0.0589037327060159,-0.108939254277235,-0.195610757372104,-0.210516532318734,1,1,1,1,1,1,0,1,456,0.653295128939828,6745,31.2268518518519,698,216
7,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.0227061691119748,0.14805716509045,1,0.625,0.273262661609495,0.0420952872546838,0.67779031272679,7092.62283094404,7094.17953705667,1.55670611263758,2729.49779105186,-0.349896085007734,-0.0308795717039635,-0.127521998183149,0.200549928757351,-0.031924590114398,-0.0697673141222667,0.12944046571432,0.0983498117640408,-0.0641222816830297,0.173244573527968,-0.00504751104399005,0.241374757803738,-0.0727494191607843,-0.192241801261426,-0.0746836795176112,-0.187423991560663,1,1,1,1,1,1,1,1,433,0.620343839541547,8226,38.0833333333333,698,216
8,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.0311654918734794,0.085051964207793,1,0.75,0.219934839788829,0.0362823414596272,0.532644845593796,7341.47790733561,7393.02310470439,51.5451973687805,2728.72492694855,-0.260175034065929,-0.173200673781185,-0.133500527962641,0.0622403232389941,-0.0415440072508697,0.0638732088231038,0.109531715856978,0.123451060153714,0.0255987692587751,0.0309234714507462,-0.011026040823482,0.10306515228538,-0.082368836297256,-0.0586012783160551,-0.0945924293749538,-0.16232274317099,1,1,1,1,1,1,1,1,496,0.710601719197708,9296,43.037037037037,698,216
9,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.0040569373060655,0.120824299955931,1,0.875,0.164948481747944,0.0190918382345104,0.56665621048399,7316.05950051482,7325.97463520581,9.91513469099846,2644.1336479187,-0.120290873220614,-0.059737476316092,-0.0729243749354476,0.0132088953649302,0.0159283786758201,0.00817758244596818,0.0156929648187122,0.167489404718199,0.16548293010409,0.144386668915839,0.0495501122037113,0.0540337244113165,-0.0248964503705662,-0.114296904693191,-0.188431180413219,-0.118284398606505,1,1,1,1,1,1,1,1,478,0.684813753581662,8710,40.3240740740741,698,216
10,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.00745405577044658,0.0579157088924818,1,0.875,0.321928386911546,0.101879121939712,0.686500738038978,7261.52134991424,7275.79966822575,14.2783183115034,1970.94661641121,-0.280566966542368,-0.193609353418913,-0.0615835945892599,-0.0396889444020085,-0.00296785962478064,0.0660009272144838,0.330363173276777,0.241685064249642,0.00520683678233635,0.0105147918130187,0.060890892549899,0.00113588464437785,-0.0437926886711669,-0.0564735599246751,0.126239028044845,-0.0440887390750626,1,1,1,1,1,1,1,1,437,0.626074498567335,9665,44.7453703703704,698,216
11,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.00252248839246182,0.18470108008002,0.5,0.375,0.0910019555644535,0.0104267068239364,0.293714785828698,7256.98360004521,7282.98073522557,25.9971351803633,2636.22303295135,-0.00508544803208323,-0.0251056690521428,0.0407858893284242,0.012793587437203,-0.0139998542787618,-0.00182678295412935,-0.0245427483217629,0.0371609330129474,0.280688355292621,0.179018476179789,0.163260376467583,0.0536184164835894,-0.0548246833251482,-0.124301270093288,-0.228666893553694,-0.248612870311757,0,1,0,1,1,1,0,0,455,0.651862464183381,8492,39.3148148148148,698,216
12,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.0168857273414844,0.110391408019392,1,0.875,0.202107172159215,0.0116966891722348,0.518406884497095,7199.13825763985,7196.67036409611,-2.46789354373141,2732.49907684326,-0.16454597030306,-0.131016160154861,-0.0107274708887962,-0.0031638896924297,-0.122145314253083,0.027216424111551,0.136117333448402,0.133179229000401,0.121227833021644,0.0731079850770708,0.111747016250363,0.0376609393539566,-0.162970143299469,-0.0952580630276079,-0.0680068117835292,-0.152594574324303,1,1,1,1,1,1,1,1,461,0.660458452722063,8622,39.9166666666667,698,216
13,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.0113068287135606,0.194675952948383,1,0.625,0.254912495638926,0.0224657365742642,0.662845945663898,7027.28815757002,7022.66213509426,-4.62602247576433,2682.51237177849,0.0749069142230777,-0.227813875127715,-0.16024905464425,0.087015937622531,0.223294091066416,-0.104586682802597,0.174911231070027,0.0229760683009947,0.360680717547782,-0.0236897298957833,-0.0377745675050908,0.127840766668917,0.18246926202003,-0.227061169941756,-0.0292129141619049,-0.262797735023709,1,1,1,1,1,1,1,1,436,0.624641833810888,6504,30.1111111111111,698,216
14,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.00248423022912987,0.165892934633901,0.75,0.75,0.0529408381304451,0.00167068442541651,0.230077909356004,7222.72142636309,7246.54336504344,23.8219386803476,2632.65235877037,-0.0316554697866289,-0.0188706740350584,-0.033699777836257,0.0103562045346922,-0.0176339032105053,0.0107024015794376,0.0273880627081458,0.033539314213135,0.254118333538075,0.185253471196873,0.0887747093029019,0.0511810335810785,-0.0584587322568916,-0.111772085559721,-0.176736082523786,-0.252234489111569,0,1,1,1,1,1,1,0,468,0.670487106017192,7452,34.5,698,216
15,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.0276204683520782,0.154350441526933,1,0.875,0.179364156858609,0.0100428300874376,0.511939215357701,7180.6277800485,7194.52848725741,13.9007072089162,2505.1786468029,-0.132194968893979,-0.0306734220988446,-0.00929067806820719,-0.0882509137845394,0.00694831635973947,-0.146550468531078,0.0451440145413867,0.133904373658898,0.153578834430725,0.173450723133087,0.113183809070952,-0.0474260847381531,-0.0338765126866468,-0.269024955670237,-0.158980130690545,-0.151869429665807,1,1,1,1,1,1,1,1,466,0.667621776504298,9360,43.3333333333333,698,216
16,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.00993673525965364,0.159451437010477,1,0.875,0.183252515450548,0.00971206130597958,0.640935833736826,7168.29971729378,7172.91051631595,4.61079902217898,2656.4148786068,-0.0895711322982707,0.0509516988642733,-0.102739588881628,-0.0475777412973509,0.00446432624924979,0.029847451656821,0.038491303806372,0.0366397998233042,0.196202671026433,0.255075844096205,0.019734898257531,-0.00675291225096457,-0.0363605027971365,-0.0926270354823379,-0.16563284142556,-0.2491340035014,1,1,1,1,1,1,1,1,414,0.593123209169054,8841,40.9305555555556,698,216
17,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.00236147750523707,0.175377846583783,0.875,0.625,0.117121460477185,0.00180994097640322,0.375346534032354,7354.20873700242,7360.72995817175,6.52122116932696,2160.42200994492,0.00310847981090994,-0.00809941265194086,0.00181764526228845,-0.0422948762508579,-0.0274151506163828,0.0322087056295859,0.0297783162479806,0.0297881126103133,0.288882283135614,0.196024732579991,0.124292132401447,-0.00147004720447162,-0.0682399796627691,-0.090265781509573,-0.174345828983951,-0.255985690714391,0,1,1,1,1,1,1,1,467,0.669054441260745,8715,40.3472222222222,698,216
18,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.00274210506279633,0.174517999550242,1,0.625,0.189846773691523,0.0383318432447181,0.577854248916525,7226.41286494728,7203.74184745106,-22.6710174962182,2674.81607341766,0.00544576924383554,0.0409777253774687,-0.0914098244399292,-0.0398931891260155,-0.0381027519594803,0.0704098981674508,0.0324049392041223,0.0421042740349182,0.29121957256854,0.2451018706094,0.0310646626992297,0.000931639920370847,-0.0789275810058666,-0.052064588971708,-0.171719206027809,-0.243669529289786,1,1,1,1,1,1,1,1,465,0.666189111747851,7346,34.0092592592593,698,216
19,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.00818106648315663,0.166236733587231,1,0.75,0.278908632269617,0.0411900002932279,0.666246478892839,7027.0246868767,7022.22948278139,-4.79520409531233,2677.90707182884,-0.205270771181918,-0.140025990535098,-0.202260176533723,0.158193022346269,0.266014310124471,-0.00114197078066235,0.0421042516507068,0.0169387930447012,0.0805030321427866,0.0640981546968332,-0.0797856893945642,0.199017851392655,0.225189481078085,-0.123616457919821,-0.162019893581225,-0.268835010280003,1,1,1,1,1,1,1,1,412,0.590257879656161,7457,34.5231481481481,698,216
20,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.00979106216287578,0.0861607453864018,1,0.875,0.263131290930935,0.017741381103625,0.755743075856456,7439.05668496904,7401.78226306012,-37.2744219089218,2649.03404951096,-0.139478677221215,-0.131518715297882,-0.234374415903394,0.0104291873217073,0.0279699827468092,0.0281063385653215,0.147487501225274,0.213050301260374,0.146295126103489,0.0726054299340493,-0.111899928764235,0.0512540163680936,-0.0128548462995771,-0.0943681485738374,-0.0566366440066575,-0.0727235020643306,1,1,1,1,1,1,1,1,477,0.683381088825215,6669,30.875,698,216
21,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.0505113544756323,0.299029923642781,1,0.875,0.623451390974603,0.192507892200008,1.30209194905628,6992.53150946529,6996.09747147608,3.56596201078901,2725.55906796455,-0.851210458190153,-0.295573436137466,-0.260415695982594,-0.0886998925219538,0.261570968811814,0.291359842517844,-0.150529118602884,0.689406954300334,-0.565436654865449,-0.0914492909055342,-0.137941208843435,-0.0478750634755675,0.220746139765427,0.168885355378685,-0.354653263834815,0.40363315097563,1,1,1,1,1,1,1,1,445,0.637535816618911,6192,28.6666666666667,698,216
22,"ok","moderate","varying",1.36495461061754,1.20513712805151,-0.00255054458245943,0.155534102960136,0.875,0.625,0.147265291678706,0.0331271124672275,0.324669958519551,7183.28542568066,7131.31113915496,-51.9742865257058,2699.87378072739,-0.0735352709927353,-0.0278284854618851,-0.113408170569251,0.0824605857368719,0.0223728656402175,-0.0107046368141807,-0.0544459969325781,0.154684752733865,0.212238532331969,0.176295659770046,0.00906631656990776,0.123285414783258,-0.0184519634061688,-0.13317912395334,-0.25857014216451,-0.131089050590839,1,1,1,1,1,1,0,1,450,0.644699140401146,7699,35.6435185185185,698,216
23,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.00115879191699756,0.12621224503567,1,0.75,0.204108331677246,0.012556522094792,0.533487880771836,7258.19118463412,7280.31483459897,22.1236499648558,2670.09271979332,-0.095200634972673,-0.122204962874411,0.0327812602270457,-0.0959819431620225,-0.044022662592295,0.140536153259088,0.00214949098136304,0.191213634469886,0.190573168352031,0.0819191823575204,0.155255747366205,-0.0551571141156362,-0.0848474916386814,0.0180616661199288,-0.201974654250568,-0.0945601688548185,1,1,1,1,1,1,1,1,413,0.591690544412607,10300,47.6851851851852,698,216
24,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.0389616341720089,0.145029916295348,1,0.625,0.349773420312226,0.0239823765324946,0.990244588172717,7263.81653634593,7260.52035095556,-3.29618539036437,2793.81808686256,-0.324837026599092,-0.131157939525506,0.234441864674849,-0.0662043403174832,-0.0353234467670767,-0.00233124990663109,0.3019763593518,0.335128852465211,-0.0390632232743882,0.0729662057064256,0.356916351814008,-0.0253795112710969,-0.076148275813463,-0.12480573704579,0.0978522141198683,0.0493550491405073,1,1,1,1,1,1,1,1,474,0.679083094555874,7589,35.1342592592593,698,216
25,"ok","moderate","varying",1.36495461061754,1.20513712805151,0.00332414293585846,0.162924480174038,0.875,0.625,0.121087445506849,0.0236246785440367,0.393851205407828,7309.31717419963,7330.43880232281,21.1216281231718,2383.73054671288,0.00241525584018321,-0.0169492079134889,-0.0405842387391932,-0.034540969737507,-0.000946307783285315,-0.00828035721280876,0.0556781398461997,0.0698008291867679,0.288189059164887,0.187174937318443,0.0818902483999657,0.00628385930887932,-0.0417711368296716,-0.130754844351968,-0.148446005385732,-0.215972974137936,0,1,1,1,1,1,1,1,470,0.673352435530086,7095,32.8472222222222,698,216
