"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
105,-5.76455403012045,-11.3473300764063,-0.435013878784009,-0.702329057712489,-4.78474211396494,3.23006954794897,-1.61055931028982,-6.28619581531852,2.97004872565947,NA,NA,-98.3033256988446,47.3633898590921
106,-6.33724844867198,-11.8066269065197,-1.1758346522889,-0.603083814636774,-4.20593463871988,2.84319498128973,-1.65091966125365,-5.22601332062592,1.81085564272235,NA,NA,-96.9872989155872,47.3790544641413
107,-7.25545140524097,-12.7284523827065,-2.3070656266545,-0.371523460548949,-3.894859581306,3.07165535502462,-1.328547063317,-4.29088980192375,1.47558261732455,NA,NA,-95.6708914781791,47.3821879008367
108,-8.1589312595754,-13.5341125851454,-3.40272895184897,-0.881283660523331,-4.4604603586214,2.64051269653052,0.0627414372562186,-2.79143061745051,2.95644328114825,NA,NA,-94.3546107461381,47.3727883299767
109,-8.39074666300502,-13.4013885130388,-4.08001389858434,-0.305741012954143,-3.74524697152674,3.04130284541954,-1.48051139357391,-3.88324792959878,0.73828327198745,NA,NA,-93.0389611247777,47.3508624180115
110,-8.91209722208294,-13.7980290503461,-5.04154571326885,-0.264355102579945,-3.3747764364516,2.84310343772848,-2.9356961062908,-5.10701240210267,-1.14563640013522,NA,NA,-91.724446741076,47.3164242121662
111,-8.22718001365248,-12.7430847517515,-4.42118204643542,-0.606872439036816,-3.84683615532334,2.49864297699166,-4.95372838011551,-7.56266918695468,-2.62434664685498,NA,NA,-90.4115689367797,47.2695029069829
112,-8.62948758011429,-12.673810646887,-5.27529106553005,-1.44971608930668,-5.00818873669162,1.84357543433285,-4.29832062188877,-8.49450425812804,-0.354514700431434,NA,NA,-89.1008199145916,47.2101227809329
113,-6.6235269498209,-10.5511070028349,-3.11788143864612,-2.15339076981954,-6.04004481214402,1.41574681313395,-7.4560127197345,-11.8883873385001,-3.40760656822042,NA,NA,-87.7926967012489,47.1383314497345
114,-7.3706225770047,-11.5065734745663,-3.70286571495654,-1.42957207446294,-5.20415412913401,2.2017794150647,-6.35574207284965,-11.9154276787806,-1.24908685683989,NA,NA,-86.4876829031037,47.0541765986081
115,-6.822191374233,-10.0902810671222,-3.89237756448216,-0.42239204844489,-4.12577253478548,3.36016937025555,-6.27611126619655,-12.2079829671635,-0.720992889655024,NA,NA,-85.1862619184882,46.9577189915905
116,-5.47183532172691,-9.51876985030096,-1.75109044965912,0.379547175749786,-4.088954004709,5.03553184547826,-7.39410785461396,-12.9020246036554,-2.26863128819024,NA,NA,-83.8888917430575,46.8490191553907
117,-3.27893722789107,-7.03969255828429,0.294812756837127,-1.61213343898727,-3.86783600721355,0.454753497148138,-4.10779463967311,-8.20333895411802,-0.223186467734729,NA,NA,-72.4679660051332,45.3341179714632
118,-0.486801870084923,-3.40160587085658,2.409239638286,0.987724660941706,-1.35908065384978,3.43397912618861,-2.03156194409571,-5.16831915283413,1.04216652067768,NA,NA,-71.2347313233464,45.1080885259231
