file,dir,token,chain,nrow,ncol,iter_total,n_boundaries,boundary,node,pre,post,init,exact_init,stuck_runlen,abs_jump,within_round_sd,jump_in_sd,status,note
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,30000,theta0,-3.7025462,-5,-5,TRUE,75,1.29745,0.77848,1.6667,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,30000,theta1,0.50562593,1,1,TRUE,32,0.494374,0.136333,3.6262,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,30000,year_beta,-0.18703356,-0.26374427,0,FALSE,7,0.0767107,0.116886,0.65628,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,30000,year_var,-0.1327652,0,0,TRUE,3,0.132765,0.113317,1.1716,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,30000,MWMT_tau,0.148968,4601.6009,0.3,FALSE,1,4601.45,70.9435,64.861,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,30000,MCMT_tau,0.090716752,4255.4155,0.3,FALSE,1,4255.32,72.0139,59.09,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,40000,det_intercept,0.25978669,0.5,0.5,TRUE,6,0.240213,0.0382284,6.2836,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,40000,intercept_tau,0.075702986,4414.4092,0.3,FALSE,1,4414.33,78.4527,56.267,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,40000,overdisp_inat,0.27970178,0.1,0.1,TRUE,2,0.179702,0.193384,0.92925,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,40000,theta0,-3.1783395,-6.0591028,-5,FALSE,27,2.88076,0.527522,5.4609,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,40000,theta1,0.42682472,1,1,TRUE,39,0.573175,0.127465,4.4967,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,40000,year_beta,-0.22148962,0,0,TRUE,12,0.22149,0.106664,2.0765,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,40000,year_var,-0.14293799,0,0,TRUE,2,0.142938,0.113395,1.2605,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,40000,MWMT_tau,0.074973688,4523.6294,0.3,FALSE,1,4523.55,81.9382,55.207,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar/chain_moose_v1fix_national_scalar_3.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/moose_v1fix_national_scalar,moose_v1fix_national_scalar,3,50000,2751,50000,4,40000,MCMT_tau,0.049462931,4398.7145,0.3,FALSE,1,4398.67,75.2442,58.458,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,10000,det_intercept,0.078670144,0.48098478,0.5,FALSE,8,0.402315,0.0182512,22.043,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,10000,intercept_tau,0.30470284,0.77832475,0.3,FALSE,23,0.473622,0.0417729,11.338,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,10000,overdisp_inat,5.068852,1.6817985,0.1,FALSE,8,3.38705,0.314953,10.754,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,10000,theta0,-8.5004613,-5,-5,TRUE,14,3.50046,0.329473,10.624,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,10000,theta1,0.99684473,-0.19519759,1,FALSE,22,1.19204,0.081693,14.592,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,10000,year_beta,-0.37601744,0,0,TRUE,3,0.376017,0.113082,3.3252,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,10000,year_var,2.2059099,-0.81582142,0,FALSE,2,3.02173,0.229148,13.187,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,10000,MWMT_tau,0.76570631,0.3,0.3,TRUE,1,0.465706,0.302622,1.5389,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,10000,MCMT_tau,1.0401778,1.5502573,0.3,FALSE,25,0.51008,0.315483,1.6168,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,20000,det_intercept,0.0076801488,0.5,0.5,TRUE,9,0.49232,0.0261137,18.853,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,20000,intercept_tau,0.077999165,0.97462675,0.3,FALSE,2,0.896628,0.104406,8.5879,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,20000,overdisp_inat,5.1966145,0.1,0.1,TRUE,1,5.09661,0.993257,5.1312,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,20000,theta0,-4.6535299,-6.3399933,-5,FALSE,1,1.68646,0.323609,5.2114,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,20000,theta1,-0.53299131,0.44992436,1,FALSE,11,0.982916,0.126317,7.7814,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,20000,year_beta,-0.33338849,-0.27009184,0,FALSE,2,0.0632966,0.164256,0.38535,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,20000,year_var,-3.1968497,0,0,TRUE,1,3.19685,0.776199,4.1186,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,20000,MWMT_tau,0.2263695,0.3,0.3,TRUE,19,0.0736305,0.120836,0.60934,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,20000,MCMT_tau,0.16672458,1.8004564,0.3,FALSE,6,1.63373,0.249392,6.5509,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,30000,det_intercept,0.063420294,0.5,0.5,TRUE,16,0.43658,0.0339416,12.863,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,30000,intercept_tau,0.14370189,1.0276663,0.3,FALSE,5,0.883964,0.0548991,16.102,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,30000,overdisp_inat,4.9790523,0.1,0.1,TRUE,1,4.87905,0.434944,11.218,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,30000,theta0,-7.5164676,-5.1230153,-5,FALSE,3,2.39345,0.373319,6.4113,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,30000,theta1,0.72831073,-1.4123983,1,FALSE,3,2.14071,0.107117,19.985,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,30000,year_beta,-0.40481228,0,0,TRUE,1,0.404812,0.127276,3.1806,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,30000,year_var,2.7963596,-0.57627425,0,FALSE,10,3.37263,0.372039,9.0653,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,30000,MWMT_tau,0.62063033,1.3072848,0.3,FALSE,6,0.686654,0.275939,2.4884,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,30000,MCMT_tau,2.1654025,1.4196064,0.3,FALSE,11,0.745796,0.560955,1.3295,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,40000,det_intercept,0.0079410211,0.10213247,0.5,FALSE,45,0.0941914,0.0310139,3.0371,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,40000,intercept_tau,0.081628178,0.34448899,0.3,FALSE,89,0.262861,0.122206,2.151,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,40000,overdisp_inat,5.4077353,0.1,0.1,TRUE,1,5.30774,0.393654,13.483,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,40000,theta0,-4.5331914,-7.1551588,-5,FALSE,1,2.62197,0.335801,7.8081,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,40000,theta1,-0.54943087,1,1,TRUE,87,1.54943,0.193054,8.0259,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,40000,year_beta,-0.048939821,-1.1284129,0,FALSE,1,1.07947,0.178734,6.0395,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,40000,year_var,-3.2848469,0,0,TRUE,1,3.28485,0.707551,4.6426,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,40000,MWMT_tau,0.17259343,0.52682164,0.3,FALSE,1,0.354228,0.206823,1.7127,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,40000,MCMT_tau,0.20219917,0.30684424,0.3,FALSE,1,0.104645,0.334215,0.31311,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,50000,det_intercept,0.10993005,0.5,0.5,TRUE,12,0.39007,0.018304,21.311,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,50000,intercept_tau,0.15405041,0.3,0.3,TRUE,37,0.14595,0.0642794,2.2705,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,50000,overdisp_inat,4.6065804,0.6589152,0.1,FALSE,1,3.94767,0.340478,11.594,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,50000,theta0,-8.206166,-5,-5,TRUE,1,3.20617,0.35356,9.0682,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,50000,theta1,0.82231113,1,1,TRUE,1,0.177689,0.105623,1.6823,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,50000,year_beta,-0.42550393,0,0,TRUE,1,0.425504,0.117311,3.6271,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,50000,year_var,2.5389792,-1.1480544,0,FALSE,3,3.68703,0.309811,11.901,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,50000,MWMT_tau,0.36000596,2.338326,0.3,FALSE,1,1.97832,0.279457,7.0792,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger/chain_american_badger_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Converged/american_badger,american_badger,2,70000,2758,70000,6,50000,MCMT_tau,0.36012651,3.1594857,0.3,FALSE,2,2.79936,0.182951,15.301,CHECKED,
