unit_5,n_cameras,trap_nights,extent_km,span_weeks,year,src
Exurban Cemeteries__2015#2,1,28.0,0.0,4.0,2015,subproject_name
Henderson County__2019#2,1,23.0,0.0,3.2857142857142856,2019,subproject_name
Henderson County__2018#4,4,86.0,0.6637900315671246,13.714285714285714,2018,subproject_name
Henderson County__2017#2,6,93.0,2.8359368090538024,45.0,2017,subproject_name
Polk County__2017#0,3,60.0,0.7128164397874962,9.0,2017,subproject_name
Henderson County__2018#5,1,19.0,0.0,2.7142857142857144,2018,subproject_name
Henderson County__2017#1,3,52.0,0.66125668361563,38.285714285714285,2017,subproject_name
Polk County__2019#0,4,81.0,2.061435237777045,13.714285714285714,2019,subproject_name
Polk County__2018#0,1,21.0,0.0,3.0,2018,subproject_name
Brunswick County__2017#2,3,63.0,3.1510999331944256,11.0,2017,subproject_name
Brunswick County__2018#5,1,23.0,0.0,3.2857142857142856,2018,subproject_name
Brunswick County__2019#6,1,21.0,0.0,3.0,2019,subproject_name
Greenways__2014#8,7,136.0,4.0172146373856075,6.571428571428571,2014,subproject_name
Greenways__2014#6,4,58.0,3.5720814671492165,6.0,2014,subproject_name
Greenways__2014#7,3,60.0,2.8079045967122678,6.571428571428571,2014,subproject_name
Greenways__2014#3,5,78.0,3.4817800451739087,6.0,2014,subproject_name
Greenways__2014#1,4,61.0,3.0602877264235135,5.714285714285714,2014,subproject_name
Greenways__2014#5,3,47.0,3.211369430492923,3.7142857142857144,2014,subproject_name
Greenways__2014#2,7,119.0,4.146662199579594,6.0,2014,subproject_name
Greenways__2014#13,9,156.0,4.247587750120579,6.0,2014,subproject_name
Greenways__2014#12,7,117.0,3.1937989999510767,6.0,2014,subproject_name
Greenways__2014#11,1,22.0,0.0,3.142857142857143,2014,subproject_name
Greenways__2014#10,3,47.0,1.733127671663224,5.714285714285714,2014,subproject_name
Greenways__2014#9,4,84.0,4.197714738817821,6.0,2014,subproject_name
Greenways__2014#4,1,19.0,0.0,2.7142857142857144,2014,subproject_name
Caswell County__2017#0,5,108.0,3.603924702837678,19.0,2017,subproject_name
Suburban__2014#19,4,91.0,3.490025389935011,13.285714285714286,2014,subproject_name
Students Discover NC Governor's School East__2016#1,2,43.0,1.1227949857337833,6.714285714285714,2016,subproject_name
Students Discover NC Governor's School East__2016#2,1,43.0,0.0,6.142857142857143,2016,subproject_name
Students Discover NC Governor's School East__2017#0,2,66.0,0.24278189551650664,16.0,2017,subproject_name
Guilford County__2017#2,8,239.0,1.532780946348604,42.857142857142854,2017,subproject_name
Guilford County__2019#1,1,13.0,0.0,1.8571428571428572,2019,subproject_name
Guilford County__2018#2,4,86.0,4.042856308381217,24.428571428571427,2018,subproject_name
Greenways 2016__2016#3,5,90.0,4.887365347194611,31.857142857142858,2016,subproject_name
Greenways 2016__2016#1,3,62.0,4.946243849352953,31.857142857142858,2016,subproject_name
Greenways 2016__2016#2,3,63.0,1.0125316552341697,31.714285714285715,2016,subproject_name
Wake County__2017#5,1,21.0,0.0,3.0,2017,subproject_name
Jackson County__2019#1,2,42.0,2.680279297989528,23.428571428571427,2019,subproject_name
Jackson County__2019#2,1,23.0,0.0,3.2857142857142856,2019,subproject_name
Henderson County__2017#5,1,19.0,0.0,2.7142857142857144,2017,subproject_name
Stokes County__2017#2,9,205.0,4.729942745184317,32.57142857142857,2017,subproject_name
Stokes County__2018#1,4,85.0,4.239729563607499,13.714285714285714,2018,subproject_name
Stokes County__2019#0,4,92.0,1.8983779564980068,14.857142857142858,2019,subproject_name
Stokes County__2018#3,3,63.0,2.9023341498066975,16.857142857142858,2018,subproject_name
Stokes County__2017#1,2,45.0,2.0433290843873535,28.571428571428573,2017,subproject_name
Stokes County__2018#2,4,75.0,2.279294003987782,35.57142857142857,2018,subproject_name
Guilford County__2018#1,4,69.0,3.5980860968991855,14.714285714285714,2018,subproject_name
Guilford County__2018#4,1,19.0,0.0,2.7142857142857144,2018,subproject_name
Haywood County__2018#2,7,177.0,4.894863059992724,5.428571428571429,2018,subproject_name
Harnett County__2018#2,1,14.0,0.0,2.0,2018,subproject_name
Harnett County__2018#1,3,36.0,0.5081549384837178,2.0,2018,subproject_name
Exurban__2018#6,7,182.0,1.511241236192537,3.7142857142857144,2018,subproject_name
Wild__2018#1,2,48.0,1.0065666842767356,3.4285714285714284,2018,subproject_name
Harpers Ferry National Historical Park__2012#0,16,330.0,4.619324026257941,18.857142857142858,2012,subproject_name
Chatham County__2017#2,1,21.0,0.0,3.0,2017,subproject_name
Surry County__2017#12,9,138.0,4.219834346982306,5.0,2017,subproject_name
Brunswick County__2017#3,1,4.0,0.0,0.5714285714285714,2017,subproject_name
Alamance County__2017#9,6,109.0,0.9471736718244312,20.571428571428573,2017,subproject_name
Suburban__2014#1,3,79.0,4.546221991950223,4.285714285714286,2014,subproject_name
Rockingham County__2017#1,1,33.0,0.0,4.714285714285714,2017,subproject_name
Guilford County__2017#1,7,151.0,1.4911458121711154,7.714285714285714,2017,subproject_name
Guilford County__2019#3,1,14.0,0.0,2.0,2019,subproject_name
Guilford County__2018#3,5,111.0,1.0308068055955248,45.857142857142854,2018,subproject_name
Guilford County__2018#5,1,18.0,0.0,2.5714285714285716,2018,subproject_name
Haywood County__2018#3,1,21.0,0.0,3.0,2018,subproject_name
Haywood County__2019#2,2,31.0,0.4478301263742093,3.0,2019,subproject_name
Madison County__2018#3,2,42.0,2.5384729489379922,15.285714285714286,2018,subproject_name
Students Discover Hilburn Academy__2017#0,4,96.0,0.1563576401781756,6.857142857142857,2017,subproject_name
Students Discover Hilburn Academy__2016#0,4,111.0,0.17843690259766226,8.857142857142858,2016,subproject_name
Students Discover Hilburn Academy__2014#0,1,23.0,0.0,3.2857142857142856,2014,subproject_name
Albany Suburban__2011#5,5,73.0,3.9647927428286813,50.857142857142854,2011,subproject_name
Rutherford County__2017#2,1,21.0,0.0,3.0,2017,subproject_name
Hofmann Forest__2016#4,1,33.0,0.0,4.714285714285714,2016,subproject_name
Hofmann Forest__2016#3,5,144.0,4.451153562261455,33.285714285714285,2016,subproject_name
Hofmann Forest__2017#1,3,146.0,4.172914507714618,16.0,2017,subproject_name
Hofmann Forest__2016#2,5,188.0,4.499617941557567,33.285714285714285,2016,subproject_name
Hofmann Forest__2017#3,1,66.0,0.0,9.428571428571429,2017,subproject_name
Hofmann Forest__2017#4,1,27.0,0.0,3.857142857142857,2017,subproject_name
Alexander County__2018#3,1,22.0,0.0,3.142857142857143,2018,subproject_name
Pender County__2017#10,7,97.0,2.52852632072273,4.0,2017,subproject_name
Pender County__2018#14,1,17.0,0.0,2.4285714285714284,2018,subproject_name
Pender County__2017#9,3,42.0,4.600234739134234,4.0,2017,subproject_name
Pender County__2018#7,5,116.0,4.371066040835216,19.571428571428573,2018,subproject_name
Granville County__2017#0,1,24.0,0.0,3.4285714285714284,2017,subproject_name
Triangle Rural__2015#2,3,62.0,0.711469396388864,3.0,2015,subproject_name
Students Discover Heide Trask High School__2017#0,2,40.0,1.4857901189491856,2.857142857142857,2017,subproject_name
Northern Neck Subproject__2019#6,6,152.0,1.8245816443554277,11.0,2019,subproject_name
Hofmann Forest__2017#2,2,109.0,0.3409589696579972,15.571428571428571,2017,subproject_name
Students Discover Chinquapin Elementary School__2015#1,4,92.0,0.0,19.0,2015,subproject_name
Haywood County__2017#1,2,31.0,0.006339608064625344,3.2857142857142856,2017,subproject_name
Haywood County__2017#6,5,95.0,0.667062621601093,6.285714285714286,2017,subproject_name
Madison County__2017#4,1,29.0,0.0,4.142857142857143,2017,subproject_name
Calloway Forest__2016#2,1,17.0,0.0,2.4285714285714284,2016,subproject_name
Hyde County__2017#1,17,237.0,4.74774961134745,4.428571428571429,2017,subproject_name
Hyde County__2018#9,4,49.0,2.692335739939825,6.142857142857143,2018,subproject_name
Hyde County__2019#6,5,78.0,2.692335739939825,6.0,2019,subproject_name
Hyde County__2017#6,7,98.0,0.7941180394695906,4.0,2017,subproject_name
Hyde County__2017#2,7,86.0,1.9627382975502286,2.0,2017,subproject_name
Hyde County__2017#4,8,111.0,2.797999680268584,4.0,2017,subproject_name
Hyde County__2017#3,7,98.0,1.8316814010442137,2.0,2017,subproject_name
Hyde County__2018#2,3,57.0,3.1072932945413214,5.142857142857143,2018,subproject_name
Hyde County__2019#3,3,55.0,3.1072932945413214,3.0,2019,subproject_name
Hyde County__2019#2,6,126.0,1.8319993264011807,6.0,2019,subproject_name
Hyde County__2018#3,3,51.0,1.8319993264011807,5.142857142857143,2018,subproject_name
Dare County__2017#5,2,30.0,0.21565470600565867,2.142857142857143,2017,subproject_name
Dare County__2017#1,8,104.0,1.799156500598688,4.0,2017,subproject_name
Dare County__2018#9,5,106.0,1.799224261365778,6.142857142857143,2018,subproject_name
Dare County__2019#6,2,28.0,0.7855436047499017,3.4285714285714284,2019,subproject_name
Hyde County__2017#7,9,110.0,1.7411164434852406,4.0,2017,subproject_name
Hyde County__2019#5,2,22.0,1.1394850432056434,6.0,2019,subproject_name
Hyde County__2018#1,2,41.0,0.24713585329721743,3.0,2018,subproject_name
Hyde County__2019#1,2,42.0,0.24713585329721743,3.0,2019,subproject_name
Hyde County__2018#8,2,44.0,0.8994736340482594,3.142857142857143,2018,subproject_name
Hyde County__2018#6,1,15.0,0.0,2.142857142857143,2018,subproject_name
Hyde County__2018#5,3,56.0,4.2390991975465875,14.285714285714286,2018,subproject_name
Hyde County__2018#7,6,98.0,3.4339577290846193,5.285714285714286,2018,subproject_name
Hyde County__2019#4,7,122.0,3.4354788500209095,6.142857142857143,2019,subproject_name
Hyde County__2018#4,1,21.0,0.0,3.0,2018,subproject_name
Dare County__2017#7,1,13.0,0.0,1.8571428571428572,2017,subproject_name
Hyde County__2017#5,6,67.0,1.9064187199673064,4.0,2017,subproject_name
Alamance County__2017#6,7,106.0,1.20776864969601,14.571428571428571,2017,subproject_name
Jefferson National Forest__2013#2,19,453.0,2.7487396009968212,13.285714285714286,2013,subproject_name
Jefferson National Forest__2013#3,12,259.0,2.853339453179571,12.285714285714286,2013,subproject_name
Jefferson National Forest__2013#4,21,405.0,3.541599177564775,12.571428571428571,2013,subproject_name
Jefferson National Forest__2013#1,8,135.0,1.5737887649005617,10.0,2013,subproject_name
Alamance County__2018#8,2,31.0,1.387334296600595,16.714285714285715,2018,subproject_name
Alamance County__2018#11,1,22.0,0.0,3.142857142857143,2018,subproject_name
Alamance County__2019#0,1,20.0,0.0,2.857142857142857,2019,subproject_name
Burke County__2018#5,5,109.0,3.568789398871949,6.142857142857143,2018,subproject_name
Burke County__2017#3,4,93.0,3.0302065250310077,14.714285714285714,2017,subproject_name
Burke County__2018#4,4,84.0,2.1229230461638706,3.0,2018,subproject_name
Chatham County__2018#2,4,78.0,4.2117574969609715,10.0,2018,subproject_name
Chatham County__2017#1,6,112.0,1.6114329405573051,30.428571428571427,2017,subproject_name
Chatham County__2018#6,5,127.0,3.34059312189568,11.285714285714286,2018,subproject_name
Chatham County__2019#8,11,228.0,3.4654003607223607,32.857142857142854,2019,subproject_name
Chatham County__2019#7,2,40.0,1.9367116062905303,3.0,2019,subproject_name
Chatham County__2019#5,2,76.0,1.567743315581184,5.428571428571429,2019,subproject_name
Chatham County__2018#7,3,60.0,1.797004634644903,40.285714285714285,2018,subproject_name
Chatham County__2019#6,6,144.0,3.829171098600986,16.428571428571427,2019,subproject_name
Chatham County__2018#8,3,68.0,2.1898881442457645,33.0,2018,subproject_name
Chatham County__2017#3,1,22.0,0.0,3.142857142857143,2017,subproject_name
Brunswick County__2017#1,2,48.0,2.0282744681219627,28.142857142857142,2017,subproject_name
Brunswick County__2019#4,2,42.0,3.67126099982554,18.857142857142858,2019,subproject_name
Columbus County__2018#1,2,28.0,4.002933396424193,21.285714285714285,2018,subproject_name
Brunswick County__2018#1,3,67.0,2.2706424633599185,30.0,2018,subproject_name
Brunswick County__2019#3,3,63.0,2.2927127990563707,25.142857142857142,2019,subproject_name
Columbus County__2019#2,2,42.0,2.7634048795999204,27.0,2019,subproject_name
Brunswick County__2019#5,1,21.0,0.0,3.0,2019,subproject_name
Person County__2019#0,1,18.0,0.0,2.5714285714285716,2019,subproject_name
Clay County__2019#0,1,22.0,0.0,3.142857142857143,2019,subproject_name
Clay County__2018#3,1,21.0,0.0,3.0,2018,subproject_name
Macon County__2019#1,2,42.0,0.5169221297191021,10.0,2019,subproject_name
Macon County__2019#3,2,42.0,3.8775383369190397,25.285714285714285,2019,subproject_name
Macon County__2017#7,1,23.0,0.0,3.2857142857142856,2017,subproject_name
Macon County__2018#2,3,58.0,0.6359238365155969,44.0,2018,subproject_name
Macon County__2019#4,1,24.0,0.0,3.4285714285714284,2019,subproject_name
Macon County__2017#5,7,145.0,2.023772645905523,10.0,2017,subproject_name
Macon County__2017#8,1,22.0,0.0,3.142857142857143,2017,subproject_name
Macon County__2018#8,1,20.0,0.0,2.857142857142857,2018,subproject_name
Macon County__2018#3,3,70.0,4.257924266153128,7.857142857142857,2018,subproject_name
Macon County__2018#4,4,98.0,4.588646335825339,41.0,2018,subproject_name
Buncombe County__2019#3,2,42.0,1.4195025036071325,6.0,2019,subproject_name
Buncombe County__2019#5,1,21.0,0.0,3.0,2019,subproject_name
Wake County__2018#2,1,22.0,0.0,3.142857142857143,2018,subproject_name
Carteret County__2019#0,2,61.0,0.4413340826096935,9.0,2019,subproject_name
Vance County__2018#3,2,43.0,2.599591956567549,7.0,2018,subproject_name
Vance County__2018#2,4,85.0,1.6948859733697985,6.142857142857143,2018,subproject_name
Vance County__2018#1,3,95.0,0.30518225752710715,4.571428571428571,2018,subproject_name
Brunswick County__2019#1,7,176.0,1.028042515918763,26.285714285714285,2019,subproject_name
Brunswick County__2018#6,1,21.0,0.0,3.0,2018,subproject_name
Rural__2018#20,2,73.0,0.21929886088278278,14.285714285714286,2018,subproject_name
Wake County__2017#1,3,51.0,4.385876708404666,30.142857142857142,2017,subproject_name
Wake County__2018#1,5,109.0,2.232649297784352,44.0,2018,subproject_name
Wake County__2018#3,1,18.0,0.0,2.5714285714285716,2018,subproject_name
Students Discover Knightdale High School__2017#1,3,24.0,0.33334595632177116,2.7142857142857144,2017,subproject_name
Students Discover Knightdale High School__2016#0,9,176.0,0.7533608304524306,21.857142857142858,2016,subproject_name
Students Discover Knightdale High School__2017#2,2,26.0,0.5371124638307911,2.142857142857143,2017,subproject_name
Buncombe County__2018#8,1,30.0,0.0,4.285714285714286,2018,subproject_name
Kansas University Field Station__2019#0,48,1578.0,3.7597160924686324,5.285714285714286,2019,subproject_name
Albany Suburban__2010#0,8,123.0,0.5871190878353174,20.428571428571427,2010,subproject_name
Albany Suburban__2011#6,11,136.0,3.4458604883539414,44.0,2011,subproject_name
Suburban__2014#6,2,44.0,0.863846497553446,9.571428571428571,2014,subproject_name
Exurban__2018#8,4,109.0,0.7292959217335865,7.857142857142857,2018,subproject_name
Suburban__2017#0,2,32.0,0.0,4.571428571428571,2017,subproject_name
Burke County__2017#6,6,130.0,3.3520801689009603,14.428571428571429,2017,subproject_name
Mecklenburg County__2017#2,1,12.0,0.0,1.7142857142857142,2017,subproject_name
Randolph County__2017#1,1,19.0,0.0,2.7142857142857144,2017,subproject_name
Randolph County__2018#2,2,43.0,1.3067291695659824,6.142857142857143,2018,subproject_name
Randolph County__2019#2,1,29.0,0.0,4.142857142857143,2019,subproject_name
Randolph County__2019#1,3,97.0,2.04655126265557,27.0,2019,subproject_name
Randolph County__2017#2,1,17.0,0.0,2.4285714285714284,2017,subproject_name
Randolph County__2018#1,5,97.0,0.7782525123728576,15.857142857142858,2018,subproject_name
Stanly County__2017#2,1,22.0,0.0,3.142857142857143,2017,subproject_name
Union County__2019#0,1,24.0,0.0,3.4285714285714284,2019,subproject_name
Suburban__2014#2,2,41.0,3.038394130128129,9.0,2014,subproject_name
Albany Corridors__2012#2,2,67.0,1.2668141837321791,4.857142857142857,2012,subproject_name
Albany Corridors__2012#1,2,39.0,0.4382323983228905,5.0,2012,subproject_name
Rural__2018#24,10,210.0,4.421448189562395,15.0,2018,subproject_name
Lake Johnson 2018__2018#0,9,181.0,0.566024245422078,3.857142857142857,2018,subproject_name
Lone Mountain State Forest__2013#0,49,1111.0,3.012891521037172,14.142857142857142,2013,subproject_name
Transylvania County__2017#1,8,150.0,2.8836877571224915,42.42857142857143,2017,subproject_name
Transylvania County__2018#3,3,68.0,3.332822589626938,8.285714285714286,2018,subproject_name
Rural__2019#4,3,85.0,0.18889534019818813,16.0,2019,subproject_name
Suburban Golf Courses__2014#1,11,225.0,1.2765450544836208,7.285714285714286,2014,subproject_name
Macon County__2019#5,3,70.0,0.3621642980350082,10.571428571428571,2019,subproject_name
Macon County__2017#2,14,300.0,3.9008744991380384,42.142857142857146,2017,subproject_name
Macon County__2017#1,15,320.0,3.777864641545447,39.0,2017,subproject_name
Macon County__2018#6,21,455.0,4.894492786664653,48.0,2018,subproject_name
Macon County__2018#5,3,69.0,1.8884377393284706,3.2857142857142856,2018,subproject_name
Macon County__2017#3,1,21.0,0.0,3.0,2017,subproject_name
Macon County__2018#1,2,55.0,3.720652369669738,7.857142857142857,2018,subproject_name
Macon County__2019#6,14,311.0,4.930022345721313,34.57142857142857,2019,subproject_name
Chatham County__2018#4,4,87.0,2.3840729558950233,27.285714285714285,2018,subproject_name
Robeson County__2018#0,6,112.0,1.500263632406351,6.285714285714286,2018,subproject_name
Harvard Quabbin__2021#4,4,106.0,1.3284354619843595,5.571428571428571,2021,subproject_name
Harvard Quabbin__2021#5,17,615.0,4.199832652661046,6.0,2021,subproject_name
Harvard Quabbin__2021#1,3,123.0,1.2094498724372722,6.0,2021,subproject_name
Harvard Quabbin__2021#2,9,351.0,3.7231605727947703,5.857142857142857,2021,subproject_name
Harvard Quabbin__2021#3,11,399.0,4.2117653188421516,6.142857142857143,2021,subproject_name
Forsyth County__2019#2,1,23.0,0.0,3.2857142857142856,2019,subproject_name
Exurban__2018#5,1,20.0,0.0,2.857142857142857,2018,subproject_name
Caldwell County__2017#1,1,14.0,0.0,2.0,2017,subproject_name
Rural__2018#14,5,122.0,2.425813190931403,18.857142857142858,2018,subproject_name
Suburban__2018#3,1,21.0,0.0,3.0,2018,subproject_name
Exurban__2018#4,1,22.0,0.0,3.142857142857143,2018,subproject_name
Rural__2018#13,2,42.0,0.8562048815046127,3.0,2018,subproject_name
Exurban__2014#28,6,137.0,4.167547017580177,16.142857142857142,2014,subproject_name
Suburban Cemeteries__2015#3,2,42.0,0.1315605611803237,3.142857142857143,2015,subproject_name
Suburban__2014#25,2,42.0,0.908196505208798,6.0,2014,subproject_name
Exurban Cemeteries__2015#6,1,16.0,0.0,2.2857142857142856,2015,subproject_name
Durham County__2016#2,1,21.0,0.0,3.0,2016,subproject_name
Mecklenburg County__2017#1,6,125.0,1.908522641558474,31.714285714285715,2017,subproject_name
Mecklenburg County__2018#0,2,42.0,0.8995742599246102,4.571428571428571,2018,subproject_name
Mason Neck State Park and Wildlife Refuge__2012#0,63,1397.0,4.936422812237972,16.714285714285715,2012,subproject_name
Mason Neck State Park and Wildlife Refuge__2013#0,12,249.0,1.1846715508539756,12.0,2013,subproject_name
Haywood County__2019#3,1,21.0,0.0,3.0,2019,subproject_name
Wake County__2019#2,4,64.0,4.607550511855065,22.428571428571427,2019,subproject_name
Rockingham County__2017#4,3,63.0,3.707938013081174,6.428571428571429,2017,subproject_name
Chatham County__2018#3,3,63.0,0.3531435757724849,15.571428571428571,2018,subproject_name
Chatham County__2019#2,3,63.0,0.46084011840911404,11.0,2019,subproject_name
Chatham County__2019#3,3,60.0,3.1731001723693986,18.142857142857142,2019,subproject_name
Avery County__2019#0,1,17.0,0.0,2.4285714285714284,2019,subproject_name
Red Wolf Survey_2015__2015#1,11,384.0,0.5451548310654347,32.142857142857146,2015,subproject_name
Red Wolf Survey_2015__2016#1,2,93.0,0.0,13.285714285714286,2016,subproject_name
Red Wolf Survey_2016__2016#5,1,30.0,0.0,4.285714285714286,2016,subproject_name
Madison County__2018#2,3,87.0,1.963352379093768,4.142857142857143,2018,subproject_name
Durham County__2017#4,2,24.0,0.0,3.857142857142857,2017,subproject_name
Durham County__2018#5,5,91.0,0.5663391884991296,36.0,2018,subproject_name
Mecklenburg County__2017#3,1,21.0,0.0,3.0,2017,subproject_name
Madison County__2017#1,2,42.0,0.06158379817336706,3.0,2017,subproject_name
Swain County__2017#1,2,34.0,0.9346631470884446,6.142857142857143,2017,subproject_name
Gates County__2017#0,9,176.0,4.5665333517387054,52.0,2017,subproject_name
Gates County__2019#2,10,194.0,4.616239636969163,29.857142857142858,2019,subproject_name
Gates County__2018#1,13,256.0,2.5668947476223924,40.714285714285715,2018,subproject_name
Gates County__2018#2,1,20.0,0.0,2.857142857142857,2018,subproject_name
Durham County__2018#1,2,47.0,0.1487616324315199,10.857142857142858,2018,subproject_name
Rural__2014#10,2,38.0,1.0359301786966941,3.0,2014,subproject_name
Durham County__2017#3,1,22.0,0.0,3.142857142857143,2017,subproject_name
Rural__2018#3,3,68.0,1.3672426910498576,3.5714285714285716,2018,subproject_name
Blue Ridge Parkway Wild__2017#1,4,151.0,4.484157954330625,21.857142857142858,2017,subproject_name
Blue Ridge Parkway Wild__2017#2,3,61.0,1.2338260855416572,9.428571428571429,2017,subproject_name
Blue Ridge Parkway Wild__2017#4,3,80.0,3.3374430254570653,9.857142857142858,2017,subproject_name
Durham County__2017#1,3,53.0,4.879725209366493,5.857142857142857,2017,subproject_name
Alexander County__2018#1,1,30.0,0.0,4.285714285714286,2018,subproject_name
Alleghany County__2017#1,1,21.0,0.0,3.0,2017,subproject_name
Northern Neck Subproject__2019#4,1,22.0,0.0,3.142857142857143,2019,subproject_name
Mountain Lake Biological Station__2019#2,11,383.0,2.2235916704643715,5.857142857142857,2019,subproject_name
Mountain Lake Biological Station__2019#1,20,702.0,3.4506520625676975,5.571428571428571,2019,subproject_name
Mountain Lake Biological Station__2019#3,15,559.0,2.9233267722476524,5.571428571428571,2019,subproject_name
Museum of Life and Science__2016#0,1,14.0,0.0,2.0,2016,subproject_name
Wild__2015#6,4,82.0,3.9912993382488575,11.714285714285714,2015,subproject_name
Wild__2015#5,2,56.0,0.6778567493252164,8.0,2015,subproject_name
Wild__2014#5,2,40.0,0.5655039424324599,3.0,2014,subproject_name
Wild__2014#7,4,84.0,2.963417035393712,3.0,2014,subproject_name
Wild__2014#6,2,42.0,0.5641639353645421,3.0,2014,subproject_name
Wild__2015#1,6,120.0,4.180820953040305,10.0,2015,subproject_name
Wild__2015#2,2,42.0,0.5664743068335291,6.0,2015,subproject_name
Wild__2015#3,2,43.0,0.7701208346670033,6.142857142857143,2015,subproject_name
Wild__2015#4,2,56.0,0.4529933840698298,16.0,2015,subproject_name
Moore County__2017#7,10,137.0,4.319963989310127,4.0,2017,subproject_name
Moore County__2018#4,3,62.0,4.513961189831448,6.0,2018,subproject_name
Moore County__2017#6,8,111.0,4.087847082317797,4.0,2017,subproject_name
Moore County__2018#3,4,97.0,1.4327830819656202,7.0,2018,subproject_name
Moore County__2018#10,2,41.0,4.98856437624,3.2857142857142856,2018,subproject_name
Moore County__2017#5,2,28.0,0.6328244087485078,2.0,2017,subproject_name
Chatham County__2018#9,1,15.0,0.0,2.142857142857143,2018,subproject_name
Moore County__2018#16,1,25.0,0.0,3.5714285714285716,2018,subproject_name
Moore County__2018#12,1,21.0,0.0,3.0,2018,subproject_name
Moore County__2018#1,2,36.0,0.285032057247656,2.5714285714285716,2018,subproject_name
Moore County__2018#5,1,21.0,0.0,3.0,2018,subproject_name
Moore County__2018#9,1,21.0,0.0,3.0,2018,subproject_name
Moore County__2018#6,1,21.0,0.0,3.0,2018,subproject_name
Moore County__2018#15,2,43.0,1.1451845735809016,6.142857142857143,2018,subproject_name
Guilford County__2019#2,1,17.0,0.0,2.4285714285714284,2019,subproject_name
Columbus County__2018#3,7,160.0,1.212983167477351,6.857142857142857,2018,subproject_name
Graham County__2018#1,5,91.0,0.49233500961480264,6.0,2018,subproject_name
Graham County__2018#2,6,138.0,0.8569462533851592,4.142857142857143,2018,subproject_name
Sampson County__2018#0,7,198.0,0.30566920581583795,7.857142857142857,2018,subproject_name
Scotland County__2018#0,8,184.0,1.6504793079119933,8.142857142857142,2018,subproject_name
Morrow Mountain State Park__2013#1,32,730.0,3.514759821657584,15.285714285714286,2013,subproject_name
Morrow Mountain State Park__2013#2,34,799.0,3.942391133516489,14.857142857142858,2013,subproject_name
Stanly County__2018#0,2,41.0,0.762373898890828,5.857142857142857,2018,subproject_name
Stanly County__2017#1,4,90.0,2.0534877483447493,12.857142857142858,2017,subproject_name
Camden County__2018#2,1,21.0,0.0,3.0,2018,subproject_name
Exurban Cemeteries__2015#8,4,90.0,2.232409269875398,8.571428571428571,2015,subproject_name
Mountain Research Station__2019#2,26,804.0,3.4247284926131867,5.285714285714286,2019,subproject_name
Mountain Research Station__2019#1,23,708.0,3.157531166360766,5.285714285714286,2019,subproject_name
Ashe County__2018#6,3,61.0,2.5524624280592634,46.857142857142854,2018,subproject_name
Ashe County__2017#3,3,65.0,0.590794527808341,37.42857142857143,2017,subproject_name
Ashe County__2019#1,3,70.0,1.9807386644828997,26.571428571428573,2019,subproject_name
Ashe County__2018#4,2,30.0,1.8047627033973703,31.0,2018,subproject_name
Swain County__2019#2,1,24.0,0.0,3.4285714285714284,2019,subproject_name
Swain County__2018#2,2,44.0,3.5086912793348564,33.714285714285715,2018,subproject_name
Swain County__2019#3,1,22.0,0.0,3.142857142857143,2019,subproject_name
Jackson County__2019#3,1,21.0,0.0,3.0,2019,subproject_name
Jackson County__2018#2,1,21.0,0.0,3.0,2018,subproject_name
Jackson County__2017#1,3,65.0,3.2482389208288582,11.142857142857142,2017,subproject_name
Jackson County__2018#1,4,84.0,4.100463973673327,36.142857142857146,2018,subproject_name
Clay County__2018#1,6,127.0,0.7841717270563716,6.428571428571429,2018,subproject_name
Jackson County__2019#4,1,34.0,0.0,4.857142857142857,2019,subproject_name
Nash County__2018#0,3,48.0,1.1458317340856228,2.2857142857142856,2018,subproject_name
Albany Suburban__2011#1,2,43.0,0.13385239714122124,3.142857142857143,2011,subproject_name
Blue Ridge Parkway Wild__2017#3,2,43.0,1.261667830305706,6.142857142857143,2017,subproject_name
Blue Ridge Parkway Wild__2017#5,1,18.0,0.0,2.5714285714285716,2017,subproject_name
Albany Corridors__2011#6,1,33.0,0.0,4.714285714285714,2011,subproject_name
Greenways 2016__2016#4,2,44.0,2.6811015759994823,3.5714285714285716,2016,subproject_name
Greenways 2016__2016#6,2,42.0,4.770704767074379,3.0,2016,subproject_name
Greenways 2016__2016#5,1,13.0,0.0,1.8571428571428572,2016,subproject_name
Greenways 2016__2016#7,1,21.0,0.0,3.0,2016,subproject_name
Greenways 2016__2016#8,1,22.0,0.0,3.142857142857143,2016,subproject_name
Johnston County__2017#1,4,90.0,2.2664436055702826,15.428571428571429,2017,subproject_name
Rockingham County__2017#2,1,21.0,0.0,3.0,2017,subproject_name
Swain County__2018#1,3,69.0,1.8233815231335142,6.714285714285714,2018,subproject_name
Swain County__2019#1,10,230.0,4.3660246524149455,25.571428571428573,2019,subproject_name
Macon County__2018#7,11,246.0,3.022940093511881,52.42857142857143,2018,subproject_name
Macon County__2018#9,1,35.0,0.0,5.0,2018,subproject_name
Macon County__2017#6,2,38.0,0.3442706348329127,2.7142857142857144,2017,subproject_name
Macon County__2019#2,1,21.0,0.0,3.0,2019,subproject_name
Macon County__2017#4,2,42.0,0.04273039397323235,3.0,2017,subproject_name
Triangle Exurban__2015#6,2,49.0,3.3145100123106466,18.142857142857142,2015,subproject_name
Triangle Exurban__2015#11,1,13.0,0.0,1.8571428571428572,2015,subproject_name
Triangle Exurban__2015#15,1,21.0,0.0,3.0,2015,subproject_name
