cell50,year,species_count,total_mammal_count_same_cell
991,2024,0,8
992,2024,1,3
993,2024,3,9
994,2024,1,3
1073,2024,0,2
1075,2024,1,18
1076,2024,1,5
1158,2024,3,125
1159,2024,2,18
1160,2024,0,12
1161,2024,0,16
1240,2024,2,77
1241,2024,0,12
1242,2024,1,2
1325,2024,66,785
1326,2024,7,38
1327,2024,9,24
1409,2024,13,306
1410,2024,4,11
1411,2024,0,1
6,2025,0,34
7,2025,2,288
8,2025,0,48
14,2025,2,107
15,2025,0,45
16,2025,3,35
17,2025,2,118
18,2025,1,29
19,2025,3,36
20,2025,1,23
27,2025,1,70
28,2025,2,53
30,2025,0,4
31,2025,0,6
32,2025,1,40
33,2025,0,16
35,2025,0,9
36,2025,0,60
37,2025,6,265
38,2025,1,2
48,2025,0,1
49,2025,19,61
50,2025,2,25
51,2025,1,19
52,2025,1,5
54,2025,0,60
55,2025,24,733
56,2025,0,8
62,2025,1,1
63,2025,3,9
64,2025,1,9
65,2025,0,2
76,2025,7,30
77,2025,20,259
78,2025,2,32
79,2025,1,10
80,2025,1,2
81,2025,0,17
82,2025,1,122
83,2025,18,108
84,2025,0,2
100,2025,0,3
101,2025,0,3
102,2025,1,18
103,2025,0,13
115,2025,17,68
116,2025,13,42
117,2025,3,23
118,2025,2,25
119,2025,0,5
122,2025,0,3
141,2025,0,6
146,2025,0,3
147,2025,0,2
150,2025,4,64
151,2025,4,5
152,2025,12,31
153,2025,4,10
154,2025,2,16
166,2025,38,187
167,2025,1,6
168,2025,1,7
169,2025,2,24
170,2025,1,39
171,2025,0,42
173,2025,0,12
198,2025,0,3
199,2025,0,1
200,2025,0,11
201,2025,0,3
202,2025,1,18
203,2025,0,8
204,2025,1,2
205,2025,1,5
206,2025,12,195
207,2025,0,3
208,2025,2,3
209,2025,12,59
210,2025,14,54
212,2025,1,16
223,2025,0,38
225,2025,0,29
226,2025,0,11
227,2025,0,2
228,2025,0,2
229,2025,2,87
230,2025,4,256
232,2025,0,2
256,2025,0,4
258,2025,0,1
262,2025,1,15
263,2025,1,75
264,2025,3,16
265,2025,8,39
266,2025,5,54
267,2025,13,39
269,2025,0,10
270,2025,8,12
271,2025,11,28
272,2025,1,4
273,2025,1,5
274,2025,0,6
275,2025,0,132
290,2025,0,6
292,2025,5,95
293,2025,1,14
295,2025,3,32
319,2025,0,5
320,2025,0,4
324,2025,0,7
325,2025,0,10
326,2025,1,10
327,2025,24,318
328,2025,8,35
332,2025,3,44
333,2025,9,21
334,2025,5,8
335,2025,0,13
336,2025,0,160
337,2025,3,95
338,2025,2,46
339,2025,0,22
356,2025,1,25
357,2025,0,9
358,2025,3,15
359,2025,0,1
384,2025,0,5
385,2025,0,61
386,2025,1,13
387,2025,1,14
388,2025,1,36
389,2025,4,257
390,2025,1,22
391,2025,0,90
395,2025,0,69
396,2025,1,11
400,2025,1,51
401,2025,23,825
402,2025,1,171
403,2025,6,120
404,2025,16,58
405,2025,19,53
406,2025,5,38
408,2025,1,69
409,2025,1,280
410,2025,0,387
425,2025,0,9
429,2025,3,19
430,2025,2,5
431,2025,2,9
432,2025,3,18
459,2025,0,30
466,2025,0,7
467,2025,0,4
468,2025,1,27
469,2025,0,315
470,2025,0,58
473,2025,0,3
474,2025,0,83
475,2025,4,199
476,2025,0,240
477,2025,0,24
478,2025,0,91
479,2025,0,127
480,2025,5,96
481,2025,10,98
482,2025,24,80
483,2025,3,47
484,2025,0,102
485,2025,0,143
500,2025,1,15
501,2025,2,40
505,2025,0,5
506,2025,0,20
507,2025,5,18
508,2025,4,49
541,2025,0,10
542,2025,0,50
543,2025,0,19
549,2025,0,27
552,2025,0,90
554,2025,1,78
555,2025,2,67
556,2025,3,810
557,2025,6,271
558,2025,11,150
559,2025,5,114
560,2025,1,75
561,2025,1,340
578,2025,1,2
581,2025,0,9
582,2025,1,6
583,2025,0,1
584,2025,3,53
585,2025,3,24
586,2025,12,1113
620,2025,1,16
630,2025,0,466
631,2025,0,62
632,2025,0,5
633,2025,0,58
634,2025,0,48
635,2025,3,150
636,2025,3,146
637,2025,8,406
638,2025,2,119
639,2025,0,119
655,2025,0,233
657,2025,0,30
658,2025,0,5
659,2025,1,10
660,2025,2,6
661,2025,0,10
662,2025,4,183
663,2025,17,179
664,2025,4,1064
710,2025,0,6
711,2025,0,24
712,2025,0,27
713,2025,0,123
714,2025,5,139
715,2025,1,113
716,2025,5,455
717,2025,2,414
734,2025,0,3
735,2025,0,11
736,2025,4,45
737,2025,3,22
739,2025,13,38
740,2025,6,55
741,2025,3,37
742,2025,3,73
790,2025,0,9
791,2025,1,26
792,2025,1,142
793,2025,1,116
794,2025,3,243
795,2025,0,233
796,2025,0,4094
815,2025,4,10
816,2025,0,15
819,2025,2,25
820,2025,205,798
821,2025,30,342
904,2025,3,82
905,2025,0,9
906,2025,0,3
907,2025,1,21
908,2025,2,5
989,2025,1,4
990,2025,4,27
991,2025,1,13
992,2025,0,3
993,2025,1,4
994,2025,1,2
1073,2025,0,7
1075,2025,0,10
1076,2025,1,2
1077,2025,0,1
1158,2025,3,110
1159,2025,0,17
1160,2025,0,12
1161,2025,0,10
1240,2025,10,83
1241,2025,1,8
1242,2025,0,4
1325,2025,96,1183
1326,2025,8,77
1327,2025,5,23
1409,2025,38,440
1410,2025,3,19
1411,2025,1,1
