cell50,x50,y50,lon,lat
2751,-1100000,1185000,-107.892838649916,33.1145654104405
2755,-900000,1185000,-105.747295385848,33.3181083918177
2763,-500000,1185000,-101.428323512156,33.6038600377551
2772,-50000,1185000,-96.5434194281099,33.7304462990262
2790,850000,1185000,-86.7907368927517,33.3626959514788
2809,-1400000,1135000,-111.003435005935,32.2913991324764
2810,-1350000,1135000,-110.475997576255,32.3606842928976
2815,-1100000,1135000,-107.825916750265,32.6699542577
2859,1100000,1135000,-84.1740832328555,32.6699528309539
2862,1250000,1135000,-82.5815499695662,32.4918371523489
2869,-1450000,1085000,-111.443683807425,31.7768336251364
2870,-1400000,1085000,-110.920002644385,31.8482437067626
2871,-1350000,1085000,-110.395405936975,31.9171998734052
2872,-1300000,1085000,-109.869923778726,31.9836966268451
2873,-1250000,1085000,-109.343585256913,32.047728099796
2895,-150000,1085000,-97.6116864408385,32.8246565590547
2896,-100000,1085000,-97.0745164727973,32.8309893443944
2897,-50000,1085000,-96.5372776704389,32.8347890531122
2927,-1450000,1035000,-111.358370553187,31.3335942599127
2928,-1400000,1035000,-110.837486184554,31.4046729724685
2929,-1350000,1035000,-110.31570141587,31.4733059663071
2937,-950000,1035000,-106.1125661219,31.9338080773793
2967,550000,1035000,-90.1306335808086,32.2353550539734
2975,950000,1035000,-85.8874349765324,31.933806222533
2976,1000000,1035000,-85.3595238561502,31.8848968204375
2983,1350000,1035000,-81.684299586541,31.4733005539112
2994,-650000,985000,-102.894410502194,31.7273583743455
2996,-550000,985000,-101.836640987615,31.7874568072559
3046,-450000,935000,-100.750905324033,31.3890570636295
3047,-400000,935000,-100.22376559686,31.410262502671
3055,0,935000,-96.0000053956644,31.4901358014957
3061,300000,935000,-92.8312679912432,31.4451954977097
3064,450000,935000,-91.249099972739,31.3890546951174
3079,1200000,935000,-83.3948082549436,30.77363877543
3083,1400000,935000,-81.3248607486689,30.5161896204632
3085,-850000,885000,-104.905593566049,30.6822702976026
3087,-750000,885000,-103.862968139633,30.7615473483847
3099,-150000,885000,-97.5760513529326,31.0295786047086
3105,150000,885000,-94.4239550385499,31.0295775767765
3109,350000,885000,-92.3240550793894,30.9798839485496
3123,1050000,885000,-85.0158317847376,30.4942427006516
3133,-750000,835000,-103.819931916698,30.3130400783538
3137,-550000,835000,-101.74060052567,30.4414178190779
3139,-450000,835000,-100.698748167258,30.4908358709746
3144,-200000,835000,-98.0897010885478,30.5711925340316
3145,-150000,835000,-97.5673858775091,30.5798520119729
3147,-50000,835000,-96.5225087986173,30.5897457463992
3148,0,835000,-96.0000049244153,30.5909830085552
3151,150000,835000,-94.4326195241037,30.5798495258029
3156,400000,835000,-91.8226255343198,30.5118414254252
3157,450000,835000,-91.3012562403651,30.4908310195695
3162,700000,835000,-88.6992777163243,30.348817290709
3174,1300000,835000,-82.5061972317178,29.7582135495642
3176,1400000,835000,-81.4837209473373,29.6257990589101
3185,-500000,785000,-101.191346693742,30.0177129388303
3189,-300000,785000,-99.1167942833684,30.096456513302
3190,-250000,785000,-98.5976143429112,30.1099973238356
3191,-200000,785000,-98.0782792411907,30.1210770948143
3192,-150000,785000,-97.5588188532419,30.1296947305738
3203,400000,785000,-91.8454387069175,30.061992292249
3209,1000000,785000,-85.6481061585621,29.6493779094355
3216,1400000,785000,-81.5618791132243,29.1798350724411
3220,-750000,735000,-103.73525577283,29.4146426747984
3221,-700000,735000,-103.221620744792,29.4501079226187
3226,-350000,735000,-99.6160357490963,29.6300707225583
3228,-250000,735000,-98.5834950100766,29.6594816303794
3229,-200000,735000,-98.0669806988438,29.6705128902733
3232,-50000,735000,-96.5168241588318,29.6888994083576
3233,0,735000,-96.00000457928,29.690125435342
3234,50000,735000,-95.4831848886756,29.688899600955
3235,100000,735000,-94.9663952710773,29.6852210310597
3236,150000,735000,-94.4496669132181,29.6790907262955
3248,1350000,735000,-82.144724542297,28.8001735550443
3249,1400000,735000,-81.639205096664,28.733333546128
3266,50000,685000,-95.485979819843,29.2377827435161
3275,1300000,685000,-82.7222971405217,28.4170139168801
3276,1350000,685000,-82.218617911603,28.3528349956929
3277,1400000,685000,-81.7157113308659,28.2862703466674
3279,1500000,685000,-80.7123496737838,28.1460205573016
3289,-50000,635000,-96.511263833689,28.7861741498465
3292,1300000,635000,-82.7928094602993,27.9688383359597
3294,1400000,635000,-81.7914148301889,27.8386305659966
3295,1450000,635000,-81.2918960293951,27.7699719441316
3296,1500000,635000,-80.7931941020579,27.6989484445707
3297,1550000,635000,-80.2953350817355,27.6255652795426
3305,-100000,585000,-97.0170236295517,28.3304210686619
3308,1300000,585000,-82.8625822302835,27.520076810239
3309,1350000,585000,-82.3640785297951,27.4564169038259
3320,-150000,535000,-97.5173429168428,27.8717528238148
3322,1350000,535000,-82.4356729681498,27.0072984189171
3324,1450000,535000,-81.4460177719363,26.8734162200707
3325,1500000,535000,-80.9523687021415,26.8029512134075
3334,1400000,485000,-82.0138248868113,26.4920351462497
3335,1450000,485000,-81.5218825626252,26.4241804909822
3344,1450000,435000,-81.5969665981995,25.9742800972288
3345,1500000,435000,-81.1082708365835,25.9043496093687
3347,1600000,435000,-80.1332801448937,25.7575081730444
3349,-250000,385000,-98.4888013224739,26.4914205063188
3355,1600000,385000,-80.2148823837648,25.3077210444334
3356,-250000,335000,-98.4758346805276,26.0365197513855
3357,-200000,335000,-97.9808330542661,26.0471964427684
3358,-150000,335000,-97.4857233570066,26.0554992050073
3362,1600000,335000,-80.2956559711537,24.8572117060537
3364,1500000,285000,-81.3362124820482,24.5512136127451
6,-1850000,3135000,-121.265128723774,48.994555393664
21,-2100000,3035000,-124.099964395352,47.4934257344026
23,-2000000,3035000,-122.833465819377,47.7515348505743
26,-1850000,3035000,-120.915324882767,48.117254393936
28,-1750000,3035000,-119.624814650583,48.3465402327626
39,-2100000,2985000,-123.90910482387,47.060666387882
45,-1800000,2985000,-120.103874647752,47.7945312948367
47,-1700000,2985000,-118.817041217104,48.0160542279665
51,-1500000,2985000,-116.218015973647,48.4235822996474
59,-1100000,2985000,-110.930299500929,49.092807398951
61,-1000000,2985000,-109.592335607711,49.229020169769
72,-1850000,2935000,-120.574861976244,47.2420031643778
81,-1400000,2935000,-114.774974410224,48.1641173770118
86,-1150000,2935000,-111.487548848466,48.5712194405497
87,-1100000,2935000,-110.825289270301,48.6433965027861
100,2000000,2935000,-69.5305289572354,46.8822366835495
108,-1950000,2885000,-121.665644220693,46.5699471161707
109,-1900000,2885000,-121.037953920974,46.6889201849288
116,-1550000,2885000,-116.583766817315,47.4412092581095
117,-1500000,2885000,-115.939397629601,47.5369728113951
120,-1350000,2885000,-113.995301264843,47.8063489294944
141,-300000,2885000,-100.04500567428,48.9125444540545
144,-150000,2885000,-98.0234203876525,48.9561312225334
151,2000000,2885000,-69.7089436445446,46.4481548004831
156,-2100000,2835000,-123.351342582529,45.7643587641034
158,-2000000,2835000,-122.114960495627,46.0144025626275
164,-1700000,2835000,-118.352357522705,46.6970301236069
167,-1550000,2835000,-116.443136033377,46.9995353119642
173,-1250000,2835000,-112.575350261847,47.5247839547667
206,550000,2835000,-88.6466915320881,48.3225626176597
207,1950000,2835000,-70.506668638906,46.1352523753917
225,-1600000,2785000,-116.938683807989,46.461222370979
226,-1550000,2785000,-116.304384196972,46.5583517046871
233,-1200000,2785000,-111.81552397549,47.1557019468843
255,-100000,2785000,-97.3301776630708,48.0556672305879
257,0,2785000,-96.0000015147631,48.0620158119491
268,550000,2785000,-88.6979622211281,47.870332034353
278,-2100000,2735000,-122.991385593519,44.9014820245376
281,-1950000,2735000,-121.155386605955,45.2667842628785
293,-1350000,2735000,-113.628715560547,46.4739211444767
306,-700000,2735000,-105.218112306263,47.3013733917853
309,-550000,2735000,-103.25149503606,47.4188298611419
331,650000,2735000,-87.4366364956474,47.3436263704981
343,-2050000,2685000,-122.208638098869,44.5939513810901
344,-2000000,2685000,-121.600236644277,44.7148259298732
356,-1400000,2685000,-114.142918787608,45.9467992917977
373,-550000,2685000,-103.201633980413,46.9680107310446
383,-50000,2685000,-96.6559415088405,47.154899325762
385,50000,2685000,-95.3440610906269,47.1548997101512
389,250000,2685000,-92.7215517641475,47.1174662695802
396,600000,2685000,-88.1465282163012,46.9322626269099
403,1850000,2685000,-72.2377690339484,45.0609176362494
407,2050000,2685000,-69.7913570766929,44.59395582406
408,2100000,2685000,-69.1851491926563,44.4703556289223
415,-2050000,2635000,-122.03786421662,44.1620926639831
416,-2000000,2635000,-121.433033753022,44.2820878708636
441,-750000,2635000,-105.7375878523,46.3577008589868
449,-350000,2635000,-100.556682467185,46.628963215207
455,-50000,2635000,-96.6514455641382,46.7031750500181
462,300000,2635000,-92.0934826192274,46.6490521845855
469,650000,2635000,-87.5534181875996,46.4438629758044
471,750000,2635000,-86.2624209173718,46.3576961835589
473,850000,2635000,-84.9750218889303,46.2593857530883
479,1800000,2635000,-73.0070899103365,44.7346122701868
536,200000,2585000,-93.4125690161058,46.2290708287537
547,750000,2585000,-86.3282593160172,45.9093946534514
550,900000,2585000,-84.4114585469051,45.7586053340633
553,1650000,2585000,-74.997167718211,44.6066050335809
554,1700000,2585000,-74.3821449942201,44.506789421891
555,1750000,2585000,-73.7689588899771,44.4041712809705
563,-2300000,2535000,-124.659877861159,42.6673615238219
565,-2200000,2535000,-123.483536704118,42.927876777403
585,-1200000,2535000,-111.290114607084,44.9329241030284
597,-600000,2535000,-103.69485494552,45.5843158699742
615,300000,2535000,-92.1462584717692,45.7483281394993
620,550000,2535000,-88.9439240376559,45.619201755334
632,1650000,2535000,-75.1346601488476,44.1687320357042
633,1700000,2535000,-74.5233891861717,44.0696482940199
637,1900000,2535000,-72.096745405244,43.6455824307873
638,1950000,2535000,-71.4948985248964,43.5327032721944
645,-2100000,2485000,-122.130621013468,42.7471943655932
650,-1850000,2485000,-119.14907978727,43.3210586187932
655,-1600000,2485000,-116.12031900192,43.8266891231278
660,-1350000,2485000,-113.049502322059,44.2624126142002
661,-1300000,2485000,-112.430782400274,44.3410318458983
697,500000,2485000,-89.6263108616934,45.2022983055802
704,850000,2485000,-85.1952521666459,44.9182948907943
708,1550000,2485000,-76.4906556468446,43.9194767671956
710,1650000,2485000,-75.2703931717895,43.7311027812755
711,1700000,2485000,-74.6628303396871,43.632734681026
718,2050000,2485000,-70.4616770632392,42.8673404343718
725,-2000000,2435000,-120.78501980935,42.5526113193677
729,-1800000,2435000,-118.402041726802,42.9924232335391
769,200000,2435000,-93.4643336401291,44.8796977541268
791,1750000,2435000,-74.198342428856,43.0955932326429
794,1900000,2435000,-72.4026818113356,42.777921670976
802,-2100000,2385000,-121.801119370831,41.8860540313994
804,-2000000,2385000,-120.628028650522,42.1204731872136
805,-1950000,2385000,-120.038566724943,42.2337009472006
810,-1700000,2385000,-117.063562434467,42.7594655681618
812,-1600000,2385000,-115.861358854957,42.9506888592608
848,200000,2385000,-93.4811308444086,44.430883482826
849,250000,2385000,-92.8518280934797,44.417502924392
852,400000,2385000,-90.9657936511094,44.3595673852819
857,650000,2385000,-87.8319336592926,44.2038659372093
868,1400000,2385000,-78.5621662659167,43.2998757814537
871,1550000,2385000,-76.7421985510594,43.0421594335968
876,1800000,2385000,-73.7410489819077,42.557287008748
877,1850000,2385000,-73.1460089299208,42.4521210494956
888,-2150000,2335000,-122.21966642,41.3351325162636
889,-2100000,2335000,-121.639389495145,41.4555026111077
891,-2000000,2335000,-120.472969444732,41.6883739109113
896,-1750000,2335000,-117.524343589303,42.2240059119183
901,-1500000,2335000,-114.532955781011,42.6918702856469
922,-450000,2335000,-101.624879610023,43.8866593993558
944,650000,2335000,-87.885449188676,43.7571621547334
954,1400000,2335000,-78.6744457955075,42.8597005402605
955,1450000,2335000,-78.0700134348836,42.7771746497504
959,1650000,2335000,-75.6673557791055,42.4193700611343
963,1850000,2335000,-73.2908034531097,42.0178001271581
968,2100000,2335000,-70.3606105337034,41.4555047681293
971,-2300000,2285000,-123.775824823381,40.531046497176
977,-2000000,2285000,-120.319806035801,41.256288205124
1037,1050000,2285000,-83.0270602792329,42.9151322252979
1040,1400000,2285000,-78.7853031610022,42.4197191624788
1048,1800000,2285000,-74.0219090880101,41.6872982902718
1051,1950000,2285000,-72.2629140792827,41.368024903722
1052,2000000,2285000,-71.6801926254774,41.2562908190238
1075,-1250000,2235000,-111.305893884186,42.2074963261937
1083,-850000,2235000,-106.456546593062,42.6911298585678
1093,-350000,2235000,-100.320112884805,43.0388587416897
1096,-200000,2235000,-98.4697821036073,43.0868213483819
1114,800000,2235000,-86.1540179587559,42.7388249054174
1120,1100000,2235000,-82.5045775162444,42.4099972986452
1122,1300000,2235000,-80.0930310730507,42.1344048736815
1153,-1550000,2185000,-114.77344067336,41.2894883753314
1158,-1300000,2185000,-111.806157067383,41.693681068377
1160,-1200000,2185000,-110.610136629169,41.8360956074426
1170,-700000,2185000,-104.567082821554,42.3801536407594
1190,300000,2185000,-92.3202562750361,42.6106155539699
1213,1650000,2185000,-76.0496207306754,41.1087574356421
1220,-2300000,2135000,-123.270391537514,39.2481008566173
1225,-2050000,2135000,-120.442483657613,39.8476584617465
1234,-1600000,2135000,-115.241825018029,40.7631245705605
1240,-1300000,2135000,-111.70659825914,41.2530824601715
1246,-1000000,2135000,-108.126968334503,41.6442547946475
1266,0,2135000,-96.0000002763985,42.2153598930781
1273,350000,2135000,-91.7352361488055,42.1451271141327
1276,500000,2135000,-89.9117315375256,42.0721077676114
1286,1000000,2135000,-83.8730303749317,41.6442485731641
1294,1400000,2135000,-79.1096123973017,41.1006393205037
1301,1750000,2135000,-75.009979667572,40.4817489481822
1303,1850000,2135000,-73.8524138757403,40.2808784858244
1307,-2200000,2085000,-121.98642892689,39.0661252941535
1327,-1200000,2085000,-110.426744985701,40.9531131945692
1328,-1150000,2085000,-109.834266981855,41.0192645938366
1335,-800000,2085000,-105.658999922076,41.404801409304
1365,700000,2085000,-87.5415544832262,41.4898318814503
1373,1100000,2085000,-82.7592950910338,41.0826540670097
1380,1450000,2085000,-78.6286248387913,40.5813446196981
1395,-2000000,2035000,-119.581318903364,39.095212230593
1410,-1250000,2035000,-110.924532316737,40.4433255564854
1411,-1200000,2035000,-110.336751067485,40.5117747644432
1415,-1000000,2035000,-107.974975268839,40.7581943412157
1449,700000,2035000,-87.5948520401994,41.0449507445195
1453,900000,2035000,-85.2116965569178,40.8648817268227
1461,1300000,2035000,-80.4888361863317,40.3721509236894
1476,-2150000,1985000,-121.118648880469,38.3245013196838
1477,-2100000,1985000,-120.560445218711,38.4397786370028
1482,-1850000,1985000,-117.743964029369,38.9778531757349
1496,-1150000,1985000,-109.662522571738,40.1357977822807
1505,-700000,1985000,-104.352516050117,40.6002176720346
1514,-250000,1985000,-98.98975910119,40.8399371815082
1515,-200000,1985000,-98.392091212711,40.8525779710646
1534,750000,1985000,-87.0542747064052,40.5596418329825
1540,1050000,1985000,-83.5112558187529,40.2582139022616
1558,-2200000,1935000,-121.522126949778,37.7766864241958
1560,-2100000,1935000,-120.413514052507,38.0084190206457
1577,-1250000,1935000,-110.740831745608,39.561676318633
1581,-1050000,1935000,-108.411517549069,39.8157897802714
1608,300000,1935000,-92.4352214567961,40.3784065042673
1619,850000,1935000,-85.932886031529,40.0264099518923
1620,900000,1935000,-85.3455181131884,39.9778532345042
1646,-1950000,1885000,-118.601806188404,37.9035662208724
1696,550000,1885000,-89.512255063775,39.8147370767261
1699,700000,1885000,-87.7507969498578,39.7110483908374
1702,850000,1885000,-85.9949949381487,39.5826871197956
1712,1350000,1885000,-80.1980026474503,38.9785185439246
1716,1550000,1885000,-77.9096143373732,38.6619954431788
1719,1700000,1885000,-76.2069957003547,38.3970122482274
1727,-2000000,1835000,-119.021416969512,37.3641597960097
1742,-1250000,1835000,-110.561563812781,38.6800280734446
1744,-1150000,1835000,-109.412701984497,38.8108703613156
1745,-1100000,1835000,-108.836765716324,38.8722816736809
1749,-900000,1835000,-106.523922369266,39.0910629083992
1750,-850000,1835000,-105.943641460323,39.139009322844
1784,850000,1835000,-86.0563551491707,39.1390059793004
