cell50,n,x50,y50,in_range
1735,0,-1600000,1835000,FALSE
1736,0,-1550000,1835000,FALSE
1737,0,-1500000,1835000,FALSE
1738,0,-1450000,1835000,FALSE
1739,0,-1400000,1835000,FALSE
1740,0,-1350000,1835000,FALSE
1741,0,-1300000,1835000,FALSE
1742,0,-1250000,1835000,FALSE
1743,0,-1200000,1835000,FALSE
1744,0,-1150000,1835000,FALSE
1745,0,-1100000,1835000,FALSE
1746,0,-1050000,1835000,FALSE
1747,0,-1000000,1835000,FALSE
1748,0,-950000,1835000,FALSE
1749,0,-900000,1835000,TRUE
1750,0,-850000,1835000,TRUE
1751,0,-800000,1835000,TRUE
1752,2,-750000,1835000,TRUE
1753,0,-700000,1835000,TRUE
1754,0,-650000,1835000,TRUE
1755,3,-600000,1835000,TRUE
1756,1,-550000,1835000,TRUE
1757,0,-500000,1835000,TRUE
1758,1,-450000,1835000,TRUE
1759,1,-400000,1835000,TRUE
1760,2,-350000,1835000,TRUE
1761,3,-300000,1835000,TRUE
1762,4,-250000,1835000,TRUE
1763,5,-200000,1835000,TRUE
1764,2,-150000,1835000,TRUE
1765,1,-100000,1835000,TRUE
1766,8,-50000,1835000,TRUE
1767,1,0,1835000,TRUE
1768,5,50000,1835000,TRUE
1769,43,100000,1835000,TRUE
1770,17,150000,1835000,TRUE
1771,2,200000,1835000,TRUE
1772,9,250000,1835000,TRUE
1773,7,300000,1835000,TRUE
1774,4,350000,1835000,TRUE
1775,0,400000,1835000,TRUE
1776,4,450000,1835000,TRUE
1777,3,500000,1835000,TRUE
1778,9,550000,1835000,TRUE
1779,17,600000,1835000,TRUE
1780,144,650000,1835000,TRUE
1781,17,700000,1835000,TRUE
1782,12,750000,1835000,TRUE
1783,226,800000,1835000,TRUE
1784,73,850000,1835000,TRUE
1785,11,900000,1835000,TRUE
1786,128,950000,1835000,TRUE
1787,437,1000000,1835000,TRUE
1788,12,1050000,1835000,TRUE
1789,32,1100000,1835000,TRUE
1790,24,1150000,1835000,TRUE
1791,23,1200000,1835000,TRUE
1792,22,1250000,1835000,TRUE
1793,36,1300000,1835000,TRUE
1794,14,1350000,1835000,TRUE
1795,149,1400000,1835000,TRUE
1796,76,1450000,1835000,TRUE
1797,428,1500000,1835000,TRUE
1798,125,1550000,1835000,TRUE
1799,103,1600000,1835000,TRUE
1800,331,1650000,1835000,TRUE
1801,75,1700000,1835000,TRUE
1802,37,1750000,1835000,TRUE
1803,71,1800000,1835000,TRUE
1804,0,-2250000,1785000,FALSE
1805,0,-2200000,1785000,FALSE
1806,0,-2150000,1785000,FALSE
1807,0,-2100000,1785000,FALSE
1808,0,-2050000,1785000,FALSE
1809,0,-2000000,1785000,FALSE
1810,0,-1950000,1785000,FALSE
1811,0,-1900000,1785000,FALSE
1812,0,-1850000,1785000,FALSE
1813,0,-1800000,1785000,FALSE
1814,0,-1750000,1785000,FALSE
1815,0,-1700000,1785000,FALSE
1816,0,-1650000,1785000,FALSE
1817,0,-1600000,1785000,FALSE
1818,0,-1550000,1785000,FALSE
1819,0,-1500000,1785000,FALSE
1820,0,-1450000,1785000,FALSE
1821,0,-1400000,1785000,FALSE
1822,0,-1350000,1785000,FALSE
1823,0,-1300000,1785000,FALSE
1824,0,-1250000,1785000,FALSE
1825,0,-1200000,1785000,FALSE
1826,0,-1150000,1785000,FALSE
1827,0,-1100000,1785000,FALSE
1828,0,-1050000,1785000,FALSE
1829,0,-1000000,1785000,FALSE
1830,0,-950000,1785000,TRUE
1831,0,-900000,1785000,TRUE
1832,0,-850000,1785000,TRUE
1833,0,-800000,1785000,TRUE
1834,112,-750000,1785000,TRUE
1835,0,-700000,1785000,TRUE
1836,0,-650000,1785000,TRUE
1837,1,-600000,1785000,TRUE
1838,0,-550000,1785000,TRUE
1839,0,-500000,1785000,TRUE
1840,2,-450000,1785000,TRUE
1841,1,-400000,1785000,TRUE
1842,1,-350000,1785000,TRUE
1843,4,-300000,1785000,TRUE
1844,0,-250000,1785000,TRUE
1845,8,-200000,1785000,TRUE
1846,2,-150000,1785000,TRUE
1847,2,-100000,1785000,TRUE
1848,84,-50000,1785000,TRUE
1849,16,0,1785000,TRUE
1850,104,50000,1785000,TRUE
1851,295,100000,1785000,TRUE
1852,76,150000,1785000,TRUE
1853,2,200000,1785000,TRUE
1854,3,250000,1785000,TRUE
1855,394,300000,1785000,TRUE
1856,26,350000,1785000,TRUE
1857,34,400000,1785000,TRUE
1858,66,450000,1785000,TRUE
1859,183,500000,1785000,TRUE
1860,6,550000,1785000,TRUE
1861,5,600000,1785000,TRUE
1862,2,650000,1785000,TRUE
1863,4,700000,1785000,TRUE
1864,5,750000,1785000,TRUE
1865,21,800000,1785000,TRUE
1866,8,850000,1785000,TRUE
1867,32,900000,1785000,TRUE
1868,26,950000,1785000,TRUE
1869,9,1000000,1785000,TRUE
1870,1,1050000,1785000,TRUE
1871,11,1100000,1785000,TRUE
1872,74,1150000,1785000,TRUE
1873,47,1200000,1785000,TRUE
1874,83,1250000,1785000,TRUE
1875,117,1300000,1785000,TRUE
1876,23,1350000,1785000,TRUE
1877,16,1400000,1785000,TRUE
1878,89,1450000,1785000,TRUE
1879,199,1500000,1785000,TRUE
1880,106,1550000,1785000,TRUE
1881,657,1600000,1785000,TRUE
1882,63,1650000,1785000,TRUE
1883,60,1700000,1785000,TRUE
1884,52,1750000,1785000,FALSE
1885,0,-2250000,1735000,FALSE
1886,0,-2200000,1735000,FALSE
1887,0,-2150000,1735000,FALSE
1888,0,-2100000,1735000,FALSE
1889,0,-2050000,1735000,FALSE
1890,0,-2000000,1735000,FALSE
1891,0,-1950000,1735000,FALSE
1892,0,-1900000,1735000,FALSE
1893,0,-1850000,1735000,FALSE
1894,0,-1800000,1735000,FALSE
1895,0,-1750000,1735000,FALSE
1896,0,-1700000,1735000,FALSE
1897,0,-1650000,1735000,FALSE
1898,0,-1600000,1735000,FALSE
1899,0,-1550000,1735000,FALSE
1900,0,-1500000,1735000,FALSE
1901,0,-1450000,1735000,FALSE
1902,0,-1400000,1735000,FALSE
1903,0,-1350000,1735000,FALSE
1904,0,-1300000,1735000,FALSE
1905,0,-1250000,1735000,FALSE
1906,0,-1200000,1735000,FALSE
1907,0,-1150000,1735000,FALSE
1908,0,-1100000,1735000,FALSE
1909,0,-1050000,1735000,FALSE
1910,0,-1000000,1735000,FALSE
1911,0,-950000,1735000,TRUE
1912,0,-900000,1735000,TRUE
1913,0,-850000,1735000,TRUE
1914,8,-800000,1735000,TRUE
1915,14,-750000,1735000,TRUE
1916,0,-700000,1735000,TRUE
1917,0,-650000,1735000,TRUE
1918,0,-600000,1735000,TRUE
1919,0,-550000,1735000,TRUE
1920,0,-500000,1735000,TRUE
1921,0,-450000,1735000,TRUE
1922,5,-400000,1735000,TRUE
1923,0,-350000,1735000,TRUE
1924,3,-300000,1735000,TRUE
1925,6,-250000,1735000,TRUE
1926,0,-200000,1735000,TRUE
1927,14,-150000,1735000,TRUE
1928,1,-100000,1735000,TRUE
1929,5,-50000,1735000,TRUE
1930,6,0,1735000,TRUE
1931,16,50000,1735000,TRUE
1932,30,100000,1735000,TRUE
1933,30,150000,1735000,TRUE
1934,73,200000,1735000,TRUE
1935,6,250000,1735000,TRUE
1936,45,300000,1735000,TRUE
1937,54,350000,1735000,TRUE
1938,18,400000,1735000,TRUE
1939,486,450000,1735000,TRUE
1940,449,500000,1735000,TRUE
1941,17,550000,1735000,TRUE
1942,14,600000,1735000,TRUE
1943,4,650000,1735000,TRUE
1944,2,700000,1735000,TRUE
1945,2,750000,1735000,TRUE
1946,16,800000,1735000,TRUE
1947,11,850000,1735000,TRUE
1948,441,900000,1735000,TRUE
1949,22,950000,1735000,TRUE
1950,249,1000000,1735000,TRUE
1951,4,1050000,1735000,TRUE
1952,23,1100000,1735000,TRUE
1953,10,1150000,1735000,TRUE
1954,19,1200000,1735000,TRUE
1955,13,1250000,1735000,TRUE
1956,208,1300000,1735000,TRUE
1957,80,1350000,1735000,TRUE
1958,40,1400000,1735000,TRUE
1959,193,1450000,1735000,TRUE
1960,19,1500000,1735000,TRUE
1961,171,1550000,1735000,TRUE
1962,230,1600000,1735000,TRUE
1963,61,1650000,1735000,TRUE
1964,492,1700000,1735000,TRUE
1965,48,1750000,1735000,TRUE
1966,0,-2250000,1685000,FALSE
1967,0,-2200000,1685000,FALSE
1968,0,-2150000,1685000,FALSE
1969,0,-2100000,1685000,FALSE
1970,0,-2050000,1685000,FALSE
1971,0,-2000000,1685000,FALSE
1972,0,-1950000,1685000,FALSE
1973,0,-1900000,1685000,FALSE
1974,0,-1850000,1685000,FALSE
1975,0,-1800000,1685000,FALSE
1976,0,-1750000,1685000,FALSE
1977,0,-1700000,1685000,FALSE
1978,0,-1650000,1685000,FALSE
1979,0,-1600000,1685000,FALSE
1980,0,-1550000,1685000,FALSE
1981,0,-1500000,1685000,FALSE
1982,0,-1450000,1685000,FALSE
1983,0,-1400000,1685000,FALSE
1984,0,-1350000,1685000,FALSE
1985,0,-1300000,1685000,FALSE
1986,0,-1250000,1685000,FALSE
1987,0,-1200000,1685000,FALSE
1988,0,-1150000,1685000,FALSE
1989,0,-1100000,1685000,FALSE
1990,0,-1050000,1685000,FALSE
1991,0,-1000000,1685000,FALSE
1992,0,-950000,1685000,TRUE
1993,0,-900000,1685000,TRUE
1994,1,-850000,1685000,TRUE
1995,0,-800000,1685000,TRUE
1996,1,-750000,1685000,TRUE
1997,0,-700000,1685000,TRUE
1998,2,-650000,1685000,TRUE
1999,0,-600000,1685000,TRUE
2000,1,-550000,1685000,TRUE
2001,0,-500000,1685000,TRUE
2002,1,-450000,1685000,TRUE
2003,1,-400000,1685000,TRUE
2004,0,-350000,1685000,TRUE
2005,0,-300000,1685000,TRUE
2006,4,-250000,1685000,TRUE
2007,30,-200000,1685000,TRUE
2008,19,-150000,1685000,TRUE
2009,3,-100000,1685000,TRUE
2010,4,-50000,1685000,TRUE
2011,3,0,1685000,TRUE
2012,4,50000,1685000,TRUE
2013,12,100000,1685000,TRUE
2014,7,150000,1685000,TRUE
2015,31,200000,1685000,TRUE
2016,7,250000,1685000,TRUE
2017,45,300000,1685000,TRUE
2018,12,350000,1685000,TRUE
2019,9,400000,1685000,TRUE
2020,23,450000,1685000,TRUE
2021,107,500000,1685000,TRUE
2022,35,550000,1685000,TRUE
2023,27,600000,1685000,TRUE
2024,6,650000,1685000,TRUE
2025,7,700000,1685000,TRUE
2026,42,750000,1685000,TRUE
2027,7,800000,1685000,TRUE
2028,12,850000,1685000,TRUE
2029,25,900000,1685000,TRUE
2030,5,950000,1685000,TRUE
2031,84,1000000,1685000,TRUE
2032,34,1050000,1685000,TRUE
2033,13,1100000,1685000,TRUE
2034,16,1150000,1685000,TRUE
2035,44,1200000,1685000,TRUE
2036,3,1250000,1685000,TRUE
2037,15,1300000,1685000,TRUE
2038,287,1350000,1685000,TRUE
2039,146,1400000,1685000,TRUE
2040,36,1450000,1685000,TRUE
2041,11,1500000,1685000,TRUE
2042,15,1550000,1685000,TRUE
2043,8,1600000,1685000,TRUE
2044,13,1650000,1685000,TRUE
2045,47,1700000,1685000,TRUE
2046,77,1750000,1685000,TRUE
2047,0,-2200000,1635000,FALSE
2048,0,-2150000,1635000,FALSE
2049,0,-2100000,1635000,FALSE
2050,0,-2050000,1635000,FALSE
2051,0,-2000000,1635000,FALSE
2052,0,-1950000,1635000,FALSE
2053,0,-1900000,1635000,FALSE
2054,0,-1850000,1635000,FALSE
2055,0,-1800000,1635000,FALSE
2056,0,-1750000,1635000,FALSE
2057,0,-1700000,1635000,FALSE
2058,0,-1650000,1635000,FALSE
2059,0,-1600000,1635000,FALSE
2060,0,-1550000,1635000,FALSE
2061,0,-1500000,1635000,FALSE
2062,0,-1450000,1635000,FALSE
2063,0,-1400000,1635000,FALSE
2064,0,-1350000,1635000,FALSE
2065,0,-1300000,1635000,FALSE
2066,0,-1250000,1635000,FALSE
2067,0,-1200000,1635000,FALSE
2068,0,-1150000,1635000,FALSE
2069,0,-1100000,1635000,FALSE
2070,0,-1050000,1635000,FALSE
2071,0,-1000000,1635000,FALSE
2072,0,-950000,1635000,TRUE
2073,0,-900000,1635000,TRUE
2074,0,-850000,1635000,TRUE
2075,0,-800000,1635000,TRUE
2076,1,-750000,1635000,TRUE
2077,0,-700000,1635000,TRUE
2078,0,-650000,1635000,TRUE
2079,0,-600000,1635000,TRUE
2080,0,-550000,1635000,TRUE
2081,0,-500000,1635000,TRUE
2082,1,-450000,1635000,TRUE
2083,1,-400000,1635000,TRUE
2084,5,-350000,1635000,TRUE
2085,0,-300000,1635000,TRUE
2086,5,-250000,1635000,TRUE
2087,0,-200000,1635000,TRUE
2088,52,-150000,1635000,TRUE
2089,111,-100000,1635000,TRUE
2090,4,-50000,1635000,TRUE
2091,14,0,1635000,TRUE
2092,1,50000,1635000,TRUE
2093,4,100000,1635000,TRUE
2094,7,150000,1635000,TRUE
2095,9,200000,1635000,TRUE
2096,23,250000,1635000,TRUE
2097,5,300000,1635000,TRUE
2098,21,350000,1635000,TRUE
2099,8,400000,1635000,TRUE
2100,7,450000,1635000,TRUE
2101,10,500000,1635000,TRUE
2102,7,550000,1635000,TRUE
2103,194,600000,1635000,TRUE
2104,20,650000,1635000,TRUE
2105,5,700000,1635000,TRUE
2106,17,750000,1635000,TRUE
2107,6,800000,1635000,TRUE
2108,143,850000,1635000,TRUE
2109,6,900000,1635000,TRUE
2110,13,950000,1635000,TRUE
2111,24,1000000,1635000,TRUE
2112,12,1050000,1635000,TRUE
2113,5,1100000,1635000,TRUE
2114,20,1150000,1635000,TRUE
2115,47,1200000,1635000,TRUE
2116,146,1250000,1635000,TRUE
2117,42,1300000,1635000,TRUE
2118,44,1350000,1635000,TRUE
2119,52,1400000,1635000,TRUE
2120,31,1450000,1635000,TRUE
2121,11,1500000,1635000,TRUE
2122,31,1550000,1635000,TRUE
2123,5,1600000,1635000,TRUE
2124,2,1650000,1635000,TRUE
2125,3,1700000,1635000,TRUE
2126,3,1750000,1635000,TRUE
2127,106,1800000,1635000,TRUE
2128,0,-2200000,1585000,FALSE
2129,0,-2150000,1585000,FALSE
2130,0,-2100000,1585000,FALSE
2131,0,-2050000,1585000,FALSE
2132,0,-2000000,1585000,FALSE
2133,0,-1950000,1585000,FALSE
2134,0,-1900000,1585000,FALSE
2135,0,-1850000,1585000,FALSE
2136,0,-1800000,1585000,FALSE
2137,0,-1750000,1585000,FALSE
2138,0,-1700000,1585000,FALSE
2139,0,-1650000,1585000,FALSE
2140,0,-1600000,1585000,FALSE
2141,0,-1550000,1585000,FALSE
2142,0,-1500000,1585000,TRUE
2143,0,-1450000,1585000,TRUE
2144,0,-1400000,1585000,TRUE
2145,0,-1350000,1585000,FALSE
2146,0,-1300000,1585000,FALSE
2147,0,-1250000,1585000,FALSE
2148,0,-1200000,1585000,FALSE
2149,0,-1150000,1585000,FALSE
2150,0,-1100000,1585000,FALSE
2151,0,-1050000,1585000,FALSE
2152,0,-1000000,1585000,FALSE
2153,0,-950000,1585000,TRUE
2154,0,-900000,1585000,TRUE
2155,0,-850000,1585000,TRUE
2156,0,-800000,1585000,TRUE
2157,0,-750000,1585000,TRUE
2158,0,-700000,1585000,TRUE
2159,0,-650000,1585000,TRUE
2160,4,-600000,1585000,TRUE
2161,0,-550000,1585000,TRUE
2162,3,-500000,1585000,TRUE
2163,0,-450000,1585000,TRUE
2164,2,-400000,1585000,TRUE
2165,1,-350000,1585000,TRUE
2166,3,-300000,1585000,TRUE
2167,2,-250000,1585000,TRUE
2168,0,-200000,1585000,TRUE
2169,20,-150000,1585000,TRUE
2170,77,-100000,1585000,TRUE
2171,1,-50000,1585000,TRUE
2172,7,0,1585000,TRUE
2173,0,50000,1585000,TRUE
2174,8,100000,1585000,TRUE
2175,26,150000,1585000,TRUE
2176,3,200000,1585000,TRUE
2177,72,250000,1585000,TRUE
2178,0,300000,1585000,TRUE
2179,15,350000,1585000,TRUE
2180,4,400000,1585000,TRUE
2181,3,450000,1585000,TRUE
2182,10,500000,1585000,TRUE
2183,24,550000,1585000,TRUE
2184,15,600000,1585000,TRUE
2185,29,650000,1585000,TRUE
2186,91,700000,1585000,TRUE
2187,7,750000,1585000,TRUE
2188,5,800000,1585000,TRUE
2189,36,850000,1585000,TRUE
2190,13,900000,1585000,TRUE
2191,29,950000,1585000,TRUE
2192,13,1000000,1585000,TRUE
2193,7,1050000,1585000,TRUE
2194,45,1100000,1585000,TRUE
2195,21,1150000,1585000,TRUE
2196,390,1200000,1585000,TRUE
2197,83,1250000,1585000,TRUE
2198,86,1300000,1585000,TRUE
2199,50,1350000,1585000,TRUE
2200,199,1400000,1585000,TRUE
2201,154,1450000,1585000,TRUE
2202,1638,1500000,1585000,TRUE
2203,547,1550000,1585000,TRUE
2204,26,1600000,1585000,TRUE
2205,24,1650000,1585000,TRUE
2206,16,1700000,1585000,TRUE
2207,52,1750000,1585000,TRUE
2208,49,1800000,1585000,TRUE
2209,28,1850000,1585000,FALSE
2210,0,-2200000,1535000,FALSE
2211,0,-2150000,1535000,FALSE
2212,0,-2100000,1535000,FALSE
2213,0,-2050000,1535000,FALSE
2214,0,-2000000,1535000,FALSE
2215,0,-1950000,1535000,FALSE
2216,0,-1900000,1535000,FALSE
2217,0,-1850000,1535000,FALSE
2218,0,-1800000,1535000,FALSE
2219,0,-1750000,1535000,FALSE
2220,0,-1700000,1535000,FALSE
2221,0,-1650000,1535000,FALSE
2222,0,-1600000,1535000,FALSE
2223,0,-1550000,1535000,TRUE
2224,0,-1500000,1535000,TRUE
2225,0,-1450000,1535000,TRUE
2226,0,-1400000,1535000,TRUE
2227,0,-1350000,1535000,FALSE
2228,0,-1300000,1535000,FALSE
2229,0,-1250000,1535000,FALSE
2230,0,-1200000,1535000,FALSE
2231,0,-1150000,1535000,FALSE
2232,0,-1100000,1535000,FALSE
2233,0,-1050000,1535000,FALSE
2234,0,-1000000,1535000,FALSE
2235,0,-950000,1535000,FALSE
2236,0,-900000,1535000,TRUE
2237,0,-850000,1535000,TRUE
2238,1,-800000,1535000,TRUE
2239,9,-750000,1535000,TRUE
2240,1,-700000,1535000,TRUE
2241,2,-650000,1535000,TRUE
2242,1,-600000,1535000,TRUE
2243,1,-550000,1535000,TRUE
2244,1,-500000,1535000,TRUE
2245,0,-450000,1535000,TRUE
2246,3,-400000,1535000,TRUE
2247,1,-350000,1535000,TRUE
2248,1,-300000,1535000,TRUE
2249,1,-250000,1535000,TRUE
2250,23,-200000,1535000,TRUE
2251,0,-150000,1535000,TRUE
2252,11,-100000,1535000,TRUE
2253,27,-50000,1535000,TRUE
2254,36,0,1535000,TRUE
2255,3,50000,1535000,TRUE
2256,4,100000,1535000,TRUE
2257,37,150000,1535000,TRUE
2258,2,200000,1535000,TRUE
2259,35,250000,1535000,TRUE
2260,6,300000,1535000,TRUE
2261,8,350000,1535000,TRUE
2262,7,400000,1535000,TRUE
2263,8,450000,1535000,TRUE
2264,4,500000,1535000,TRUE
2265,0,550000,1535000,TRUE
2266,20,600000,1535000,TRUE
2267,6,650000,1535000,TRUE
2268,41,700000,1535000,TRUE
2269,122,750000,1535000,TRUE
2270,29,800000,1535000,TRUE
2271,154,850000,1535000,TRUE
2272,29,900000,1535000,TRUE
2273,20,950000,1535000,TRUE
2274,274,1000000,1535000,TRUE
2275,18,1050000,1535000,TRUE
2276,41,1100000,1535000,TRUE
2277,16,1150000,1535000,TRUE
2278,102,1200000,1535000,TRUE
2279,1178,1250000,1535000,TRUE
2280,132,1300000,1535000,TRUE
2281,24,1350000,1535000,TRUE
2282,123,1400000,1535000,TRUE
2283,91,1450000,1535000,TRUE
2284,563,1500000,1535000,TRUE
2285,867,1550000,1535000,TRUE
2286,64,1600000,1535000,TRUE
2287,31,1650000,1535000,TRUE
2288,22,1700000,1535000,TRUE
2289,1,1750000,1535000,TRUE
2290,12,1800000,1535000,TRUE
2291,57,1850000,1535000,FALSE
2292,0,-2200000,1485000,FALSE
2293,0,-2150000,1485000,FALSE
2294,0,-2100000,1485000,FALSE
2295,0,-2050000,1485000,FALSE
2296,0,-2000000,1485000,FALSE
2297,0,-1950000,1485000,FALSE
2298,0,-1900000,1485000,FALSE
2299,0,-1850000,1485000,FALSE
2300,0,-1800000,1485000,FALSE
2301,0,-1750000,1485000,FALSE
2302,0,-1700000,1485000,FALSE
2303,0,-1650000,1485000,FALSE
2304,0,-1600000,1485000,TRUE
2305,0,-1550000,1485000,TRUE
2306,0,-1500000,1485000,TRUE
2307,3,-1450000,1485000,TRUE
2308,2,-1400000,1485000,TRUE
2309,0,-1350000,1485000,TRUE
2311,0,-1250000,1485000,FALSE
2312,0,-1200000,1485000,FALSE
2313,0,-1150000,1485000,FALSE
2314,0,-1100000,1485000,FALSE
2315,0,-1050000,1485000,FALSE
2316,0,-1000000,1485000,FALSE
2317,0,-950000,1485000,TRUE
2318,0,-900000,1485000,TRUE
2319,1,-850000,1485000,TRUE
2320,0,-800000,1485000,TRUE
2321,0,-750000,1485000,TRUE
2322,0,-700000,1485000,TRUE
2323,0,-650000,1485000,TRUE
2324,1,-600000,1485000,TRUE
2325,0,-550000,1485000,TRUE
2326,0,-500000,1485000,TRUE
2327,0,-450000,1485000,TRUE
2328,0,-400000,1485000,TRUE
2329,3,-350000,1485000,TRUE
2330,37,-300000,1485000,TRUE
2331,2,-250000,1485000,TRUE
2332,4,-200000,1485000,TRUE
2333,5,-150000,1485000,TRUE
2334,12,-100000,1485000,TRUE
2335,3,-50000,1485000,TRUE
2336,211,0,1485000,TRUE
2337,44,50000,1485000,TRUE
2338,23,100000,1485000,TRUE
2339,162,150000,1485000,TRUE
2340,73,200000,1485000,TRUE
2341,21,250000,1485000,TRUE
2342,76,300000,1485000,TRUE
2343,7,350000,1485000,TRUE
2344,36,400000,1485000,TRUE
2345,4,450000,1485000,TRUE
2346,119,500000,1485000,TRUE
2347,1,550000,1485000,TRUE
2348,11,600000,1485000,TRUE
2349,18,650000,1485000,TRUE
2350,16,700000,1485000,TRUE
2351,9,750000,1485000,TRUE
2352,476,800000,1485000,TRUE
2353,441,850000,1485000,TRUE
2354,36,900000,1485000,TRUE
2355,32,950000,1485000,TRUE
2356,39,1000000,1485000,TRUE
2357,116,1050000,1485000,TRUE
2358,927,1100000,1485000,TRUE
2359,136,1150000,1485000,TRUE
2360,175,1200000,1485000,TRUE
2361,53,1250000,1485000,TRUE
2362,33,1300000,1485000,TRUE
2363,274,1350000,1485000,TRUE
2364,205,1400000,1485000,TRUE
2365,27,1450000,1485000,TRUE
2366,49,1500000,1485000,TRUE
2367,14,1550000,1485000,TRUE
2368,1,1600000,1485000,TRUE
2369,6,1650000,1485000,TRUE
2370,27,1700000,1485000,TRUE
2371,29,1750000,1485000,TRUE
2372,0,1800000,1485000,FALSE
2373,0,-2050000,1435000,FALSE
2374,0,-2000000,1435000,FALSE
2375,0,-1950000,1435000,FALSE
2376,0,-1900000,1435000,FALSE
2377,0,-1850000,1435000,FALSE
2378,0,-1800000,1435000,FALSE
2379,0,-1750000,1435000,FALSE
2380,0,-1700000,1435000,TRUE
2381,0,-1650000,1435000,TRUE
2382,0,-1600000,1435000,TRUE
2383,0,-1550000,1435000,TRUE
2384,0,-1500000,1435000,TRUE
2385,37,-1450000,1435000,TRUE
2386,7,-1400000,1435000,TRUE
2387,0,-1350000,1435000,TRUE
2388,0,-1300000,1435000,TRUE
2389,0,-1250000,1435000,FALSE
2390,0,-1200000,1435000,FALSE
2391,0,-1150000,1435000,FALSE
2392,0,-1100000,1435000,FALSE
2393,0,-1050000,1435000,FALSE
2394,0,-1000000,1435000,FALSE
2395,0,-950000,1435000,TRUE
2396,0,-900000,1435000,TRUE
2397,4,-850000,1435000,TRUE
2398,1,-800000,1435000,TRUE
2399,1,-750000,1435000,TRUE
2400,0,-700000,1435000,TRUE
2401,0,-650000,1435000,TRUE
2402,0,-600000,1435000,TRUE
2403,1,-550000,1435000,TRUE
2404,0,-500000,1435000,TRUE
2405,0,-450000,1435000,TRUE
2406,6,-400000,1435000,TRUE
2407,6,-350000,1435000,TRUE
2408,7,-300000,1435000,TRUE
2409,2,-250000,1435000,TRUE
2410,3,-200000,1435000,TRUE
2411,13,-150000,1435000,TRUE
2412,90,-100000,1435000,TRUE
2413,30,-50000,1435000,TRUE
2414,94,0,1435000,TRUE
2415,43,50000,1435000,TRUE
2416,11,100000,1435000,TRUE
2417,194,150000,1435000,TRUE
2418,37,200000,1435000,TRUE
2419,36,250000,1435000,TRUE
2420,14,300000,1435000,TRUE
2421,17,350000,1435000,TRUE
2422,15,400000,1435000,TRUE
2423,32,450000,1435000,TRUE
2424,34,500000,1435000,TRUE
2425,2,550000,1435000,TRUE
2426,8,600000,1435000,TRUE
2427,99,650000,1435000,TRUE
2428,6,700000,1435000,TRUE
2429,3,750000,1435000,TRUE
2430,48,800000,1435000,TRUE
2431,48,850000,1435000,TRUE
2432,27,900000,1435000,TRUE
2433,25,950000,1435000,TRUE
2434,67,1000000,1435000,TRUE
2435,20,1050000,1435000,TRUE
2436,17,1100000,1435000,TRUE
2437,73,1150000,1435000,TRUE
2438,129,1200000,1435000,TRUE
2439,88,1250000,1435000,TRUE
2440,32,1300000,1435000,TRUE
2441,333,1350000,1435000,TRUE
2442,56,1400000,1435000,TRUE
2443,49,1450000,1435000,TRUE
2444,14,1500000,1435000,TRUE
2445,11,1550000,1435000,TRUE
2446,2,1600000,1435000,TRUE
2447,13,1650000,1435000,TRUE
2448,72,1700000,1435000,TRUE
2449,0,-2150000,1385000,FALSE
2450,0,-2050000,1385000,FALSE
2451,0,-2000000,1385000,FALSE
2452,0,-1950000,1385000,FALSE
2453,0,-1900000,1385000,FALSE
2454,0,-1850000,1385000,FALSE
2455,0,-1800000,1385000,FALSE
2456,0,-1750000,1385000,FALSE
2457,0,-1700000,1385000,TRUE
2458,0,-1650000,1385000,TRUE
2459,0,-1600000,1385000,TRUE
2460,0,-1550000,1385000,TRUE
2461,1,-1500000,1385000,TRUE
2462,15,-1450000,1385000,TRUE
2463,102,-1400000,1385000,TRUE
2464,2,-1350000,1385000,TRUE
2465,0,-1300000,1385000,TRUE
2466,0,-1250000,1385000,TRUE
2467,0,-1200000,1385000,TRUE
2469,0,-1100000,1385000,FALSE
2470,0,-1050000,1385000,FALSE
2471,0,-1000000,1385000,FALSE
2472,0,-950000,1385000,TRUE
2473,0,-900000,1385000,TRUE
2474,0,-850000,1385000,TRUE
2475,0,-800000,1385000,TRUE
2476,0,-750000,1385000,TRUE
2477,0,-700000,1385000,TRUE
2478,0,-650000,1385000,TRUE
2479,0,-600000,1385000,TRUE
2480,5,-550000,1385000,TRUE
2481,3,-500000,1385000,TRUE
2482,3,-450000,1385000,TRUE
2483,0,-400000,1385000,TRUE
2484,1,-350000,1385000,TRUE
2485,2,-300000,1385000,TRUE
2486,5,-250000,1385000,TRUE
2487,2,-200000,1385000,TRUE
2488,296,-150000,1385000,TRUE
2489,56,-100000,1385000,TRUE
2490,5,-50000,1385000,TRUE
2491,4,0,1385000,TRUE
2492,11,50000,1385000,TRUE
2493,24,100000,1385000,TRUE
2494,38,150000,1385000,TRUE
2495,9,200000,1385000,TRUE
2496,78,250000,1385000,TRUE
2497,5,300000,1385000,TRUE
2498,37,350000,1385000,TRUE
2499,9,400000,1385000,TRUE
2500,0,450000,1385000,TRUE
2501,2,500000,1385000,TRUE
2502,197,550000,1385000,TRUE
2503,16,600000,1385000,TRUE
2504,9,650000,1385000,TRUE
2505,11,700000,1385000,TRUE
2506,24,750000,1385000,TRUE
2507,12,800000,1385000,TRUE
2508,333,850000,1385000,TRUE
2509,39,900000,1385000,TRUE
2510,431,950000,1385000,TRUE
2511,205,1000000,1385000,TRUE
