cell50,x50,y50,total_count,in_range
89,-1000000,2935000,0,FALSE
97,-600000,2935000,0,FALSE
124,-1150000,2885000,0,FALSE
134,-650000,2885000,0,FALSE
181,-850000,2835000,0,FALSE
182,-800000,2835000,0,FALSE
234,-1150000,2785000,0,FALSE
243,-700000,2785000,0,FALSE
258,50000,2785000,1,TRUE
446,-500000,2635000,0,FALSE
497,-1750000,2585000,0,FALSE
594,-750000,2535000,0,FALSE
602,-350000,2535000,0,FALSE
604,-250000,2535000,0,FALSE
671,-800000,2485000,0,FALSE
676,-550000,2485000,0,FALSE
754,-550000,2435000,0,FALSE
755,-500000,2435000,0,FALSE
823,-1050000,2385000,0,FALSE
836,-400000,2385000,0,FALSE
895,-1800000,2335000,0,FALSE
898,-1650000,2335000,0,FALSE
986,-1550000,2285000,0,FALSE
1076,-1200000,2235000,2,TRUE
1154,-1500000,2185000,0,FALSE
1168,-800000,2185000,0,FALSE
1173,-550000,2185000,0,FALSE
1175,-450000,2185000,0,FALSE
1187,150000,2185000,0,FALSE
1230,-1800000,2135000,0,FALSE
1232,-1700000,2135000,0,FALSE
1260,-300000,2135000,0,FALSE
1261,-250000,2135000,0,FALSE
1265,-50000,2135000,0,FALSE
1267,50000,2135000,0,FALSE
1332,-950000,2085000,0,FALSE
1345,-300000,2085000,0,FALSE
1406,-1450000,2035000,0,FALSE
1431,-200000,2035000,0,FALSE
1481,-1900000,1985000,0,FALSE
1564,-1900000,1935000,0,FALSE
1756,-550000,1835000,0,FALSE
1763,-200000,1835000,0,FALSE
1896,-1700000,1735000,0,FALSE
1923,-350000,1735000,0,FALSE
2067,-1200000,1635000,0,FALSE
2141,-1550000,1585000,0,FALSE
2163,-450000,1585000,0,FALSE
2178,300000,1585000,0,FALSE
2231,-1150000,1535000,0,FALSE
2245,-450000,1535000,0,FALSE
2372,1800000,1485000,0,FALSE
2621,-850000,1285000,0,FALSE
2639,50000,1285000,0,FALSE
2903,250000,1085000,0,FALSE
3018,550000,985000,0,FALSE
127,-1000000,2885000,0,FALSE
135,-600000,2885000,0,FALSE
192,-300000,2835000,0,FALSE
436,-1000000,2635000,0,FALSE
517,-750000,2585000,0,FALSE
522,-500000,2585000,0,FALSE
608,-50000,2535000,0,FALSE
672,-750000,2485000,0,FALSE
677,-500000,2485000,0,FALSE
757,-400000,2435000,0,FALSE
839,-250000,2385000,0,FALSE
915,-800000,2335000,0,FALSE
926,-250000,2335000,0,FALSE
1003,-700000,2285000,0,FALSE
1090,-500000,2235000,0,FALSE
1097,-150000,2235000,0,FALSE
1147,-1850000,2185000,0,FALSE
1156,-1400000,2185000,0,FALSE
1256,-500000,2135000,0,FALSE
1322,-1450000,2085000,0,FALSE
1442,350000,2035000,0,FALSE
1593,-450000,1935000,0,FALSE
1594,-400000,1935000,0,FALSE
1609,350000,1935000,0,FALSE
1689,200000,1885000,0,FALSE
1764,-150000,1835000,0,FALSE
1905,-1250000,1735000,0,FALSE
1926,-200000,1735000,0,FALSE
2061,-1500000,1635000,0,FALSE
2079,-600000,1635000,0,FALSE
2147,-1250000,1585000,0,FALSE
2232,-1100000,1535000,0,FALSE
2247,-350000,1535000,0,FALSE
2251,-150000,1535000,0,FALSE
2265,550000,1535000,0,FALSE
2312,-1200000,1485000,0,FALSE
2390,-1200000,1435000,0,FALSE
2467,-1200000,1385000,0,FALSE
2561,-250000,1335000,0,FALSE
2681,-1300000,1235000,0,FALSE
2719,600000,1235000,0,FALSE
113,-1700000,2885000,0,FALSE
183,-750000,2835000,0,FALSE
283,-1850000,2735000,0,FALSE
318,-100000,2735000,0,FALSE
368,-800000,2685000,0,FALSE
439,-850000,2635000,0,FALSE
524,-400000,2585000,0,FALSE
606,-150000,2535000,0,FALSE
825,-950000,2385000,0,FALSE
897,-1700000,2335000,0,FALSE
913,-900000,2335000,0,FALSE
1086,-700000,2235000,0,FALSE
1155,-1450000,2185000,0,FALSE
1320,-1550000,2085000,0,FALSE
1603,50000,1935000,0,FALSE
1813,-1800000,1785000,0,FALSE
1814,-1750000,1785000,0,FALSE
1844,-250000,1785000,0,FALSE
1920,-500000,1735000,0,FALSE
2060,-1550000,1635000,0,FALSE
2081,-500000,1635000,0,FALSE
2148,-1200000,1585000,0,FALSE
2229,-1250000,1535000,0,FALSE
2311,-1250000,1485000,0,FALSE
2326,-500000,1485000,0,FALSE
2545,-1050000,1335000,0,FALSE
2692,-750000,1235000,0,FALSE
2741,-1600000,1185000,0,FALSE
2807,-1500000,1135000,0,FALSE
132,-750000,2885000,0,FALSE
194,-200000,2835000,1,TRUE
302,-900000,2735000,0,FALSE
382,-100000,2685000,0,FALSE
516,-800000,2585000,0,FALSE
527,-250000,2585000,0,FALSE
927,-200000,2335000,0,FALSE
1001,-800000,2285000,0,FALSE
1066,-1700000,2235000,0,FALSE
1103,150000,2235000,0,FALSE
1344,-350000,2085000,0,FALSE
1428,-350000,2035000,0,FALSE
1674,-550000,1885000,0,FALSE
1681,-200000,1885000,0,FALSE
1839,-500000,1785000,0,FALSE
2004,-350000,1685000,0,FALSE
518,-700000,2585000,0,FALSE
749,-800000,2435000,0,FALSE
1063,-1850000,2235000,0,FALSE
1262,-200000,2135000,0,FALSE
1347,-200000,2085000,0,FALSE
1895,-1750000,1735000,0,FALSE
2405,-450000,1435000,0,FALSE
2704,-150000,1235000,0,FALSE
3352,-100000,385000,0,FALSE
