"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
305,-1.84550675627447,-5.85711420851569,2.04899668361145,0.0768510080960903,-3.10772214875071,3.30110510141571,-0.678841600258934,-5.4462230540929,3.94637577782494,-1075000,2210000,-109.150488620773,42.2198627844944
306,-2.10557572022328,-6.76177949915792,2.29707405074582,0.14739212261408,-3.47903028399417,3.83239702079563,-1.02683744796818,-6.37491603960086,4.05819076297001,-975000,2210000,-107.940667478358,42.3375751957261
307,-2.45550213484467,-7.45191261429224,2.17647007937081,0.104120622707512,-3.78648287730043,4.00521219518872,-1.2186475199032,-6.86826490979231,4.14545215886754,-875000,2210000,-106.726946326634,42.4439915701453
308,-2.83746737069232,-8.10068046971923,1.91187007100022,0.00720445368012428,-4.09143803281488,4.04296105104496,-1.29053527842687,-7.15215596491862,4.24174548885213,-775000,2210000,-105.509697791703,42.5390543168276
309,-3.23774914383785,-8.7862305607892,1.57948843545591,-0.101537211523507,-4.35449795622466,4.05672135740689,-1.3264460441161,-7.29997458861172,4.30848006558487,-675000,2210000,-104.289309879784,42.6227131278166
310,-3.62765559952362,-9.3219873741635,1.20957997631094,-0.208599880123929,-4.53644470357615,4.00145400268577,-1.34558854343347,-7.37274866398095,4.29108483512357,-575000,2210000,-103.066177162309,42.6949157705262
311,-4.01375894849623,-9.89908886911172,0.886140830257953,-0.31214582548449,-4.72796063636345,3.89688553994964,-1.34981783191104,-7.40080818112936,4.36710716302444,-475000,2210000,-101.840688736394,42.7556332782465
312,-4.39822940021807,-10.4908372559481,0.549940337620927,-0.4212240971677,-4.87437332488778,3.81066377164724,-1.3249892704028,-7.40435882127465,4.38955329498951,-375000,2210000,-100.613255821384,42.804826995459
313,-4.78700614066805,-11.0023601456829,0.204007009304203,-0.528654134253892,-5.00386468621205,3.74865925561773,-1.30133861847627,-7.39426869189749,4.43750553097366,-275000,2210000,-99.3842823482881,42.8424715138687
314,-5.16122545181722,-11.5303185685449,-0.177145635757498,-0.646612281808308,-5.10519381713501,3.62561827473171,-1.27458435022446,-7.38484945671636,4.38463674590542,-175000,2210000,-98.1541775260997,42.8685462874996
315,-5.52831682479625,-11.9892281358555,-0.495154546460064,-0.766933136116694,-5.29834343701278,3.47507765836446,-1.26745175186994,-7.33073331405964,4.41581031509686,-75000,2210000,-96.9233507319464,42.8830394587131
316,-5.8958844985485,-12.3624054521023,-0.792924092348959,-0.892078035199162,-5.4560975440019,3.32324330474589,-1.25219123482604,-7.32335261816737,4.4354781152002,25000,2210000,-95.6922100953912,42.8859395914119
317,-6.23798824762687,-12.7436938445234,-0.942242020838057,-1.03397598142901,-5.60545320205005,3.13938200850107,-1.26102214402872,-7.30739570099733,4.44425802916673,125000,2210000,-94.4611752895052,42.8772458689184
318,-6.51474730005296,-13.0465297965747,-0.986774467721677,-1.17348252398002,-5.74639009584127,2.97532042083077,-1.31737031681209,-7.38299551870967,4.39408559495384,225000,2210000,-93.2306547085955,42.8569599636002
319,-6.73883617455488,-13.2743890323769,-1.00939145094881,-1.3072522566763,-5.93184558304649,2.82913578996318,-1.46353004493959,-7.56663774471841,4.18875029185011,325000,2210000,-92.0010611132426,42.8250978321817
320,-6.8746405216132,-13.3371157949517,-1.0220476489849,-1.42279280782016,-6.03547007134196,2.66401332214689,-1.67600461956752,-7.75812452036673,3.96398085979643,425000,2210000,-90.7728080284661,42.7816733584782
321,-6.94335671639939,-13.3529042070523,-1.03106881738782,-1.49212194166317,-6.11496106780913,2.59889064677147,-1.92998687262367,-8.0710209876554,3.66877907808831,525000,2210000,-89.546299405688,42.7267126099512
322,-6.94093868907872,-13.3606899127193,-1.02758502681307,-1.47275004368295,-6.07713290438674,2.65112659646062,-2.20229478298131,-8.3835353138277,3.45263748989361,625000,2210000,-88.3219380381429,42.6602447903749
323,-6.87060538985231,-13.2518522898288,-1.02745126158476,-1.36664271587237,-5.9492258908091,2.80622181463477,-2.47239519897258,-8.80255641752215,3.24302958984588,725000,2210000,-87.1001248449407,42.5823074529897
324,-6.75775795759161,-13.1269182001545,-1.01034030173389,-1.22201836840735,-5.81388117375665,3.02316105960581,-2.66600316816964,-9.07941306735197,3.10667747947897,825000,2210000,-85.8812603208715,42.4929406001126
325,-6.64072751816711,-12.9590148307954,-0.996628639517547,-1.10344392784082,-5.71516695761909,3.20526261367293,-2.77055315285029,-9.30099355436881,3.10288793414429,925000,2210000,-84.6657250251664,42.3921954325942
326,-6.49449236242897,-12.9449929212357,-0.969106348577179,-1.05437036024818,-5.69964986904625,3.37072481124811,-2.76029299975548,-9.45732561510247,3.24159995193472,1025000,2210000,-83.4539037129285,42.2801213255464
327,-6.30597577622129,-12.7807112674686,-0.910295399747145,-1.09174825719185,-5.83629124406036,3.41109708283416,-2.63710913009398,-9.41004410121403,3.46643599156279,1125000,2210000,-82.246177195223,42.1567819303924
328,-5.99132712847778,-12.8113528408112,-0.529499278337853,-1.27951852710801,-6.34584044923451,3.48371891135613,-2.30530864232825,-9.50122830573687,4.28519307188524,1225000,2210000,-81.0429093092304,42.0222406230526
329,-5.760429239289,-12.2237255579789,-0.531555336515594,-1.46226978012769,-6.3084135017861,2.99721542562204,-2.0632934279772,-8.98177032213959,4.342536780975,1325000,2210000,-79.8444546482191,41.876563949559
330,-5.58746561634184,-11.8592084816913,-0.544443360886289,-1.55752650297883,-6.25466601747584,2.74976961296635,-1.93882193027926,-8.75300566804488,4.34433285392324,1425000,2210000,-78.6511643630983,41.7198283788934
331,-5.37591832040855,-11.3513439147027,-0.545500947361572,-1.60745070901508,-6.15110758644155,2.52666824448905,-1.85216280157467,-8.46087220679942,4.23160739983183,1525000,2210000,-77.4633802864788,41.5521113546796
