"model","chain","n_draws","n_chunks","param","rhat_all_chunks","rhat_resumed_only"
"bobcat_v2b_ecoregion","3",30000,3,"year_region[1]",1.11001736653411,1.14094513529303
"bobcat_v2b_ecoregion","3",30000,3,"year_region[2]",1.01494238241302,1.01660154275356
"bobcat_v2b_ecoregion","3",30000,3,"year_region[3]",1.10416711083445,1.13508525201242
"bobcat_v2b_ecoregion","3",30000,3,"year_region[4]",1.09364274568729,1.09102318370017
"bobcat_v2b_ecoregion","3",30000,3,"year_region[5]",1.05919615041661,1.05981953684458
"bobcat_v2b_ecoregion","3",30000,3,"year_region[6]",1.08034892830557,1.11909767166646
"bobcat_v2b_ecoregion","3",30000,3,"year_region[7]",1.11780293313852,1.13925613212318
"bobcat_v2b_ecoregion","3",30000,3,"year_region[8]",1.06514367048869,1.09142268096158
"bobcat_v2b_ecoregion","3",30000,3,"year_var",1.06004867032957,1.0823094427525
"white-tailed_deer_v2b_national_scalar","1",20000,2,"MCMT_tau",1.3048826201634,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"MWMT_tau",1.30137529349711,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"det_intercept",1.27003275643562,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"intercept_tau",1.29279694511808,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"occ_beta[1]",1.07152183699125,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"occ_beta[2]",1.12246833953575,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"occ_beta[3]",1.14324911055181,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"occ_beta[4]",1.07613167837162,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"occ_beta[5]",1.14702902215166,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"occ_beta[6]",1.16613276487432,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"occ_beta[7]",1.00148561191526,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"occ_beta[8]",1.0294445812944,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"occ_beta[9]",1.02470195596995,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"overdisp_inat",1.28594084830955,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"p_beta[1]",1.21538349189558,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"p_beta[2]",1.22465904846473,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"p_beta[3]",1.03009704254245,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"p_beta[4]",1.18438764529974,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"theta0",1.43156035525732,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"theta1",1.42870739924362,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"total_var_beta",1.17100349597203,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"trend_robust_indicator",1.01412604766428,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"year_beta",1.10375838053865,NA
"white-tailed_deer_v2b_national_scalar","1",20000,2,"year_var",1.01332282946229,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"MCMT_tau",1.30044347791575,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"MWMT_tau",1.30142392786042,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"det_intercept",1.25111815857383,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"intercept_tau",1.29314368164919,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"occ_beta[1]",1.14627526318042,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"occ_beta[2]",1.26500652591407,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"occ_beta[3]",1.24390887817472,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"occ_beta[4]",1.00892238789176,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"occ_beta[5]",1.24689322373354,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"occ_beta[6]",1.04065340681013,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"occ_beta[7]",1.03261919266479,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"occ_beta[8]",1.17980657986045,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"occ_beta[9]",1.01246831340931,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"overdisp_inat",1.29619822654863,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"p_beta[1]",1.09149040634379,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"p_beta[2]",1.15909626553629,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"p_beta[3]",1.21230095212925,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"p_beta[4]",1.0199943871856,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"theta0",1.64216053396813,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"theta1",1.63186714585853,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"total_var_beta",1.4457131987707,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"trend_robust_indicator",1.10688604546193,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"year_beta",1.06223013374485,NA
"white-tailed_deer_v2b_national_scalar","2",20000,2,"year_var",1.20477443685382,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"MCMT_tau",1.30274417166818,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"MWMT_tau",1.3009114292589,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"det_intercept",1.26427735996056,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"intercept_tau",1.29324097084929,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"occ_beta[1]",1.01115762319616,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"occ_beta[2]",1.11308387921864,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"occ_beta[3]",1.34422146045114,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"occ_beta[4]",1.08815025076304,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"occ_beta[5]",1.22926486575418,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"occ_beta[6]",1.0977868217194,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"occ_beta[7]",1.00894081948714,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"occ_beta[8]",1.13160080527975,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"occ_beta[9]",1.00880285871648,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"overdisp_inat",1.29025214076678,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"p_beta[1]",1.08603265243581,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"p_beta[2]",1.14850813264573,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"p_beta[3]",1.15919728829872,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"p_beta[4]",1.05731958829302,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"theta0",1.63139126914541,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"theta1",1.60483429572864,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"total_var_beta",1.26756631371954,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"trend_robust_indicator",1.05061669467569,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"year_beta",1.05246175549449,NA
"white-tailed_deer_v2b_national_scalar","3",20000,2,"year_var",1.08143210917422,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"MCMT_tau",1.30489214955321,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"MWMT_tau",1.3020735693685,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"det_intercept",1.21483400406954,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"intercept_tau",1.29255073933103,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"occ_beta[1]",1.09882206853793,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"occ_beta[2]",1.15948517795113,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"occ_beta[3]",1.26597481724748,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"occ_beta[4]",1.03997155859169,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"occ_beta[5]",1.17998164137871,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"occ_beta[6]",1.10932193485545,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"occ_beta[7]",1.00482480325888,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"occ_beta[8]",1.16917053663033,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"occ_beta[9]",1.02468688411628,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"overdisp_inat",1.29072275881399,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"p_beta[1]",1.18925193322917,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"p_beta[2]",1.2114412096454,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"p_beta[3]",1.10743783654387,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"p_beta[4]",1.00125725256567,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"sigma_region",1.03149542440261,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"theta0",1.57168327669658,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"theta1",1.56091642623565,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"total_var_beta",1.17231530898363,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"trend_robust_indicator",1.02181958025897,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"year_beta",1.03621816753808,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"year_region[1]",1.24015748336371,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"year_region[2]",1.20350000912094,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"year_region[3]",1.17183243097825,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"year_region[4]",1.24595854619942,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"year_region[5]",1.05405061079348,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"year_region[6]",1.20457409367747,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"year_region[7]",1.04589146147246,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"year_region[8]",1.07471632525671,NA
"white-tailed_deer_v2b_ecoregion","1",20000,2,"year_var",1.16062363342607,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"MCMT_tau",1.30569844836147,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"MWMT_tau",1.30207095527696,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"det_intercept",1.2432509590648,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"intercept_tau",1.29239841626413,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"occ_beta[1]",1.09985572897268,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"occ_beta[2]",1.18380493350153,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"occ_beta[3]",1.35540886809602,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"occ_beta[4]",1.01439643056519,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"occ_beta[5]",1.21432430478755,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"occ_beta[6]",1.06557529580001,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"occ_beta[7]",1.00773491402745,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"occ_beta[8]",1.24267291828529,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"occ_beta[9]",1.06717466400365,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"overdisp_inat",1.2859801316409,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"p_beta[1]",1.00444071558963,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"p_beta[2]",1.03012338654253,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"p_beta[3]",1.01202354558257,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"p_beta[4]",1.00333868501949,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"sigma_region",1.03687815279795,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"theta0",1.60307817296931,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"theta1",1.59553183964692,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"total_var_beta",1.09150721600239,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"trend_robust_indicator",1.01769198735447,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"year_beta",1.06453376947659,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"year_region[1]",1.01808810054205,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"year_region[2]",1.01230674106197,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"year_region[3]",1.06736773432996,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"year_region[4]",1.00637346912772,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"year_region[5]",1.0030765413926,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"year_region[6]",1.05615992252684,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"year_region[7]",1.01446732422867,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"year_region[8]",1.00430984028628,NA
"white-tailed_deer_v2b_ecoregion","2",20000,2,"year_var",1.03965056437062,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"MCMT_tau",1.30420235758955,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"MWMT_tau",1.30176617607721,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"det_intercept",1.28630039523872,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"intercept_tau",1.29281936892677,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"occ_beta[1]",1.08370545656721,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"occ_beta[2]",1.18332359160319,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"occ_beta[3]",1.25656788400359,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"occ_beta[4]",1.09191594571432,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"occ_beta[5]",1.22512551541382,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"occ_beta[6]",1.12796379685809,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"occ_beta[7]",1.00565648245655,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"occ_beta[8]",1.15659449141751,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"occ_beta[9]",1.0175705323546,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"overdisp_inat",1.29058206726423,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"p_beta[1]",1.23934716509633,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"p_beta[2]",1.25814197899357,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"p_beta[3]",1.08325252055805,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"p_beta[4]",1.12008854992149,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"sigma_region",1.05750681690581,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"theta0",1.52885957600556,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"theta1",1.52308048825729,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"total_var_beta",1.14068152240745,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"trend_robust_indicator",1.03651972455175,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"year_beta",1.05950504641127,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"year_region[1]",0.999985591272233,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"year_region[2]",1.00476077269779,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"year_region[3]",1.00590851242432,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"year_region[4]",1.03183739066251,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"year_region[5]",1.00330791960303,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"year_region[6]",1.01203063648651,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"year_region[7]",1.00740319383704,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"year_region[8]",1.00691575786986,NA
"white-tailed_deer_v2b_ecoregion","3",20000,2,"year_var",1.06902065041852,NA
